probe	symbol	entrez	logFC	AveExpr	t	P.Value	adj.P.Val	B	rank_stat
TC0600009238.hg.1	RSPH4A	345895	0.18520945098838	1.47171414736196	0.821301489459195	0.43036830809951	0.552207830529381	-7.12122997966008	0.366159717184281
TC1900010956.hg.1	RSPH6A	81492	0.952001289486538	2.57883080089025	3.08643144599193	0.0113388796006266	0.0333867010462893	-3.80580306815517	1.94542985614015
TC0600008104.hg.1	RSPH9	221421	-0.00748021415135924	1.50284472071577	-0.0395247495752834	0.969239702170086	0.980462445190493	-7.47794941596063	-0.0135688045219029
TC0100013749.hg.1	RSPO1	284654	1.28687166284935	5.21149569437493	6.7058874833043	4.98934305886399e-05	0.000394920664999863	1.87191607423875	4.30195663367369
TC0800011452.hg.1	RSPO2	340419	0.0596349004443124	1.44697974005357	0.331552334969054	0.746980669726258	0.822419818958786	-7.41893276858608	0.126690636658285
TC0600009392.hg.1	RSPO3	84870	0.189241782702972	1.74751394043352	0.86889946615857	0.405006657851539	0.528092136675843	-7.08008551503341	0.392537837416397
TC2000008146.hg.1	RSPO4	343637	1.24828891553945	4.00660338791026	5.55596866946775	0.000230514986869606	0.0014077879555251	0.250233119661404	3.637300833818
TC1600007990.hg.1	RSPRY1	89970	-1.25418555282017	2.10044212806443	-6.34943754186893	7.86932932687498e-05	0.000581410856164141	1.38854452246989	-4.10406227933711
TC0300009306.hg.1	RSRC1	51319	0.0636104727699274	1.731598629701	0.29935461394334	0.770717808452446	0.840353163860024	-7.42994803800477	0.113104605950705
TC1200012240.hg.1	RSRC2	65117	0.705912579372874	2.7357157163163	3.36848516025222	0.00700762023724323	0.0227797927582982	-3.31583614983718	2.15442944184834
TC0100013349.hg.1	RSRP1	57035	-0.405090015308167	1.77821604446583	-1.74343834379845	0.111454214806217	0.19822743414546	-6.02369746219463	-0.952903503384093
TC1000009908.hg.1	RSU1	6251	-4.21958232503868	3.41966736912895	-22.6844439846447	5.0692561483673e-10	6.96101037464436e-08	13.6762608640636	-9.29505576342015
TC1900011892.hg.1	RTBDN	83546	0.671699971439969	2.75093364512924	2.80347654961527	0.0184561909352125	0.0488660410300411	-4.29610695063652	1.73385792554807
TC0100009211.hg.1	RTCA	8634	-1.22732152175711	2.98885246172181	-6.85221507060845	4.15735532847385e-05	0.000340567442078564	2.06549425212421	-4.38118285482972
TC2200008514.hg.1	RTCB	51493	-0.470819792554038	2.93186963464986	-1.91807885589794	0.0836829571763292	0.158643798040072	-5.76091635315638	-1.07736298116956
TC2000008085.hg.1	RTEL1	51750	0.793601664166796	4.24808775606618	2.3904621994655	0.0376173721805709	0.085445173953011	-4.99918524603213	1.42461154603546
TC1500007004.hg.1	RTF1	23168	-0.473691358548345	1.64148642799841	-2.37600973443304	0.0385621296383719	0.0870312727432302	-5.0233190315807	-1.41383898969001
TC2000009944.hg.1	RTF2	51507	-1.44493930339819	2.76379570425593	-6.58529403406372	5.8104258377377e-05	0.000449700165392116	1.71027471960781	-4.23579203762644
TC0200013103.hg.1	RTKN	6242	0.267248876151788	3.69703885567611	0.900771868207413	0.38861069193881	0.512296269035234	-7.05142053332147	0.41048525472402
TC1000010758.hg.1	RTKN2	219790	-0.172820904573171	1.71539274072934	-0.841119762316002	0.419681350537845	0.541999536397353	-7.10434328385368	-0.377080329188458
TC1400010211.hg.1	RTL1	388015	0.304122843200357	1.94580740097017	1.19562661004106	0.259064389082163	0.378530829468773	-6.74664624482742	0.586592280908477
TC2200007998.hg.1	RTL10	79680	0.125440250876796	3.25155512437571	0.476000808337704	0.6441673571309	0.740654893772235	-7.35609971685874	0.191001286621441
TC0X00010144.hg.1	RTL3	203430	-0.732354536738875	2.06008308449664	-3.88708755019033	0.00294817447675913	0.0113715301246423	-2.423606948065	-2.53044681794614
TC0X00008147.hg.1	RTL4	340595	-0.158239474154615	1.42643594673026	-0.896025738874282	0.391022331476456	0.514761905661491	-7.05574495250026	-0.407798439125741
TC0X00010023.hg.1	RTL5	340526	0.28769505922569	1.74556204183853	1.24890943363334	0.239771522915801	0.356930317986654	-6.68451318353975	0.620202398280225
TC2200008941.hg.1	RTL6	84247	-0.0270137551322867	2.84909474958494	-0.129070473859079	0.899827158077492	0.934364520354756	-7.46968959571897	-0.0458409033407084
TC0X00011399.hg.1	RTL8A	26071	-3.28445310285816	4.18314945161709	-11.1901811205883	4.98580331933535e-07	9.04933287379232e-06	6.74136337970139	-6.30226485760363
TC0X00011397.hg.1	RTL8B	441518	-1.52957500241634	5.12044601122549	-4.13364323526218	0.00197484953494788	0.00819633399567974	-2.00706771184032	-2.70446598795204
TC0X00008495.hg.1	RTL8C	8933	-3.53855022365371	4.25417565481784	-15.4595617749791	2.23050598744536e-08	8.07526328796961e-07	9.953197478482	-7.65159660662501
TC0X00008120.hg.1	RTL9	57529	0.436659204078487	1.90964756821499	1.68226435624758	0.123020487851203	0.213807468945689	-6.11261135397841	0.910022555066576
TC1400009329.hg.1	RTN1	6252	-0.111913700434338	2.08043375725404	-0.466730445222657	0.650563333681476	0.745581119518869	-7.36078255092619	-0.186710417581283
TC1900010943.hg.1	RTN2	6253	0.20691293960232	2.78901722596456	1.15387761823123	0.275031923512998	0.396429145331862	-6.79390245646669	0.560616893802887
TC1100007906.hg.1	RTN3	10313	-1.86398036292982	3.55149934735	-6.76875007265602	4.6117598866063e-05	0.000369678934862976	1.95541895662418	-4.33613331253011
TC0200016672.hg.1	RTN4	57142	-3.43987365262955	3.30375343209337	-18.2668336963597	4.33853856043638e-09	2.56994607668202e-07	11.597214389093	-8.36265653823515
TC0600012740.hg.1	RTN4IP1	84816	0.579928962156338	1.65461023354851	3.34719808181907	0.00726528324190803	0.0234383653802337	-3.35276772693538	2.13874744977617
TC2200009314.hg.1	RTN4R	65078	1.20665464765755	2.89866895977828	3.42753853798195	0.00634097859291772	0.0210532259082721	-3.21346430660058	2.19784371298453
TC1700009409.hg.1	RTN4RL1	146760	0.827775309079916	2.1380717848747	3.47618834345297	0.00584109011380904	0.0197725845498449	-3.12923333215328	2.23350609360141
TC1100007675.hg.1	RTN4RL2	349667	0.732713138220076	3.07496252554597	2.47271465260054	0.0326570754406157	0.0766809713591232	-4.86109741257025	1.48602271050176
TC0300009795.hg.1	RTP1	132112	0.731676750878199	2.3848180529513	3.24392922546196	0.00866078199305799	0.0269579853015746	-3.532095090636	2.06244289320929
TC0300013470.hg.1	RTP2	344892	0.262553877690302	3.36675457168313	1.53765193071958	0.154743341523144	0.255437843037627	-6.31545081026373	0.810388029234954
TC0300007263.hg.1	RTP3	83597	1.08460634540378	2.21674965450092	5.36131583717663	0.000304075340243291	0.00176542908944583	-0.0424586248660015	3.51701879863427
TC0300009799.hg.1	RTP4	64108	-0.301382703059176	1.95155013133388	-1.46958978158376	0.172015991836103	0.277217876950495	-6.40702369547436	-0.764431176096352
TC0200011431.hg.1	RTP5	285093	1.09912734285373	3.31739622364227	5.01576536135933	0.000503825168155203	0.00270989169079561	-0.57512225487841	3.29772014148675
TC1400007155.hg.1	RTRAF	51637	-2.95975557325627	4.57667647903306	-14.0705208061319	5.57024554744358e-08	1.60094509714e-06	9.01755258248982	-7.25412565984435
TC1800008978.hg.1	RTTN	25914	0.315120228704086	1.62643670475388	1.6451031378388	0.130563694870111	0.22426535471751	-6.1657525660928	0.884177568156735
TC0300013763.hg.1	RUBCN	9711	0.243221558425297	2.97191688288582	1.01610378151094	0.333220329298721	0.457695011087557	-6.94047769916128	0.477268510767859
TC1300010037.hg.1	RUBCNL	80183	0.0622287331997748	1.49610743368097	0.297074224544811	0.772408757673499	0.841623119960917	-7.43068633938346	0.112152810775977
TC0500009690.hg.1	RUFY1	80230	-0.314521816242592	2.09298668650802	-1.7627575631058	0.108011954770457	0.193805651570906	-5.99526140368321	-0.966528174110164
TC1000010844.hg.1	RUFY2	55680	-0.423593781269006	1.57796894780183	-2.14339783131307	0.0573444728774286	0.118125530196561	-5.40535582138885	-1.24150843503404
TC0400007789.hg.1	RUFY3	22902	0.0998563744786174	1.74432397406515	0.495636394065152	0.630720448485428	0.72988543408684	-7.34589061425839	0.200163088587425
TC0200010784.hg.1	RUFY4	285180	0.0434088663648935	2.15755456393448	0.226527376603428	0.825294320823945	0.881075916707063	-7.45077549847855	0.0833911434321648
TC1700007929.hg.1	RUNDC1	146923	0.706178004723897	3.83052935476198	2.92774702809334	0.0148959612069091	0.0414752984387763	-4.08120701336654	1.82693146738094
TC1700007993.hg.1	RUNDC3A	10900	0.909512120536589	2.77205725578671	4.71397181434089	0.000794120520667327	0.00392998595493702	-1.05377071433498	3.10011358134023
TC0700008261.hg.1	RUNDC3B	154661	0.145369201526395	1.7924235966571	0.719467348218616	0.488109564381402	0.606765147803599	-7.20236591135309	0.311482682371404
TC2100008562.hg.1	RUNX1	861	-0.0512087309564224	4.69952213591778	-0.239744730651678	0.815306869135324	0.873797881860551	-7.44741870953469	-0.0886788986363529
TC0800011086.hg.1	RUNX1T1	862	0.0911551430700674	2.8886234664503	0.489392967341807	0.634981134306762	0.732935537226981	-7.34917943502483	0.197239177681541
TC0600008146.hg.1	RUNX2	860	-0.455478608238191	3.55567157290703	-2.00136140794257	0.0728400303601287	0.142161193414797	-5.63144610850758	-1.13762988186073
TC0100013339.hg.1	RUNX3	864	0.642244374740824	2.62090467133718	2.34123155240699	0.0409315632267168	0.0911829801369277	-5.08122327530313	1.38794166879786
TC0100010124.hg.1	RUSC1	23623	0.171142300914252	3.85316348224752	0.767205357585932	0.460456591680526	0.581305599001685	-7.16551877090717	0.336811305493623
TC0100015956.hg.1	RUSC1-AS1	284618	0.881463399665929	3.23275857078496	4.27824553903304	0.00156700421743542	0.00681030653258497	-1.76575425079378	2.80492983466959
TC0900007082.hg.1	RUSC2	9853	0.394868178707184	1.99929667632379	2.24815451311748	0.0479911501096629	0.102977774471756	-5.23490832235301	1.31883884205976
TC1600010028.hg.1	RUSF1	64755	1.02513083061058	4.38784996903606	4.26372454243163	0.00160362858686231	0.00694063318182096	-1.78988024655054	2.79489621046224
TC0300014041.hg.1	RUVBL1	8607	0.420309545704732	2.86541855067994	1.42369502349008	0.184581183604817	0.292850428956724	-6.46725403518851	0.733812573478616
TC1900008509.hg.1	RUVBL2	10856	-1.36763028825022	4.42340805159699	-6.61395912669793	5.60284409891047e-05	0.000435531749253995	1.74887076343169	-4.25159146175961
TC0600009236.hg.1	RWDD1	51389	-0.450806611793004	1.70864431962183	-2.45009218165935	0.0339534054574226	0.0789713154769548	-4.89919623298752	-1.46911666034679
TC0600008665.hg.1	RWDD2A	112611	0.0710026087415749	2.10245149331452	0.286781184671284	0.780056636692426	0.847307734210794	-7.43394975238569	0.107873863835124
TC2100007852.hg.1	RWDD2B	10069	-0.477612636340518	1.86836255679986	-2.50516572117496	0.0308822246507319	0.0734415119416382	-4.80629851395123	-1.51029142210777
TC0100009116.hg.1	RWDD3	25950	-0.301330607074779	2.07871836431636	-1.60190135349178	0.139850338531969	0.236349506112986	-6.22666530441423	-0.854336478006159
TC0400012583.hg.1	RWDD4	201965	0.0599312814293442	1.83786506835663	0.340052577544709	0.740758780503092	0.817589124100778	-7.41584107613978	0.130323191955315
TC0400009129.hg.1	RXFP1	59350	0.0164463605873211	1.38373016273234	0.0885772170186404	0.931143614681537	0.955789182038697	-7.4745099870656	0.030983330561544
TC1300006794.hg.1	RXFP2	122042	0.0512158506769527	1.27400958017438	0.304722492374722	0.766742406820235	0.837227281085758	-7.4281882391175	0.115350516215905
TC0500007097.hg.1	RXFP3	51289	-0.238148762311613	2.07260529625413	-1.31143842245973	0.218638136085466	0.333158789554881	-6.60908825999709	-0.660274083708587
TC0100010144.hg.1	RXFP4	339403	0.306769078186803	1.92747019319296	1.5150662248389	0.160299723694233	0.262648498705706	-6.34612863803263	0.795067226230843
TC0900009114.hg.1	RXRA	6256	0.265046213167562	3.11875605241035	0.873282656084418	0.402723876032394	0.525844473200055	-7.07619594747011	0.394992621890618
TC0600011525.hg.1	RXRB	6257	0.00734135111919221	2.66255598566381	0.03572204054897	0.972197719760096	0.982277361670652	-7.47810608814045	0.0122454018757219
TC0100016254.hg.1	RXRG	6258	0.0552297633510632	1.38692949676852	0.275371094858831	0.788563265399929	0.853513002506317	-7.43743497857715	0.103163458058755
TC1200007989.hg.1	RXYLT1	10329	-0.429277564912502	2.36404680628043	-2.03092870429618	0.0693189841733923	0.136692331062545	-5.58490466215963	-1.15914781022706
TC0300011525.hg.1	RYBP	23429	1.21367542210076	2.86283213675521	3.02589045353261	0.0125811328325665	0.0363052876867597	-3.91095943186997	1.90028025231028
