probe	symbol	entrez	logFC	AveExpr	t	P.Value	adj.P.Val	B	rank_stat
TC1700006946.hg.1	HS3ST3B1	9953	0.682608433300526	4.06879914692489	3.11774831338965	0.0113778886818397	0.107563774468199	-3.12451176638267	1.94393831956625
TC1600007285.hg.1	HS3ST4	9951	0.0408602989002029	1.88764200794949	0.197166326298272	0.847787466620402	0.94951777187107	-6.7444667982326	0.0717130081709988
TC0600012932.hg.1	HS3ST5	222537	-0.274664283603851	1.73658915819889	-1.74245370800307	0.113134654189542	0.397585678994793	-5.33069708070478	-0.946404346285318
TC1600009072.hg.1	HS3ST6	64711	0.0912622588416871	2.18705884848062	0.615786051645074	0.552279566691801	0.816116765283729	-6.56308525499701	0.257841024560422
TC0200014204.hg.1	HS6ST1	9394	-0.0675351643417978	1.98430823970036	-0.363545606388159	0.724033849932943	0.90099118247182	-6.69411050375424	-0.140241129251142
TC0X00010840.hg.1	HS6ST2	90161	0.142305636193849	1.47663103142787	0.930235843993985	0.374930707205528	0.696158549018177	-6.31451888908421	0.426048988962856
TC1300007761.hg.1	HS6ST3	266722	0.110797583164846	1.79073933306305	0.629772877791829	0.543463010886637	0.811082714005918	-6.55396859298023	0.264830009470033
TC1600008627.hg.1	HSBP1	3281	0.69441897533486	5.97397513229723	3.43291996450162	0.00674500143903014	0.0778394924133237	-2.59979449686545	2.17101795333636
TC1800007829.hg.1	HSBP1L1	440498	-0.261855284762215	1.5968328259126	-1.58592864663397	0.144938610511719	0.449342745861247	-5.55026723356528	-0.838815906464584
TC2200007001.hg.1	HSCB	150274	0.511069044683648	2.08044440028088	1.6512181867399	0.13080612205985	0.42758837139153	-5.46005964371522	0.8833719294476
TC0100011454.hg.1	HSD11B1	3290	0.0969170137391966	1.45302766813089	0.545989620861353	0.597465924813475	0.838339321347658	-6.60573093171955	0.223686858727063
TC1900006766.hg.1	HSD11B1L	374875	-0.63494166057212	2.54307797983276	-2.6828435614477	0.0236592409309222	0.165535538258066	-3.84963865624723	-1.62599919313159
TC1600008159.hg.1	HSD11B2	3291	-0.210791289006708	1.59176664402011	-1.53330936264704	0.157299871885536	0.467979120503618	-5.62142646420254	-0.803271631092082
TC1700007897.hg.1	HSD17B1	3292	0.0236856434936816	1.6332748277759	0.164595046656783	0.872658717767335	0.959211090451804	-6.75086192042775	0.0591555684012275
TC0X00009762.hg.1	HSD17B10	3028	0.835128029251486	4.64587295803234	2.46178171889063	0.0343749850618847	0.20700364758529	-4.21372042895689	1.46375748189019
TC0400012945.hg.1	HSD17B11	51170	-0.442145341065493	2.61275119988739	-1.61738916019077	0.137966854440968	0.440072830290412	-5.50705689090061	-0.860225237239265
TC1100012992.hg.1	HSD17B12	51144	0.921640004858315	4.13045694808285	3.32852457165111	0.0080126353698236	0.0871770880632789	-2.77311787402479	2.09622462020376
TC0400012944.hg.1	HSD17B13	345275	-0.393076794958946	1.5318574221376	-2.93661123769762	0.0154183280800905	0.12906678638226	-3.42709488005822	-1.81196271739776
TC1900011099.hg.1	HSD17B14	51171	0.171085853704446	2.60671076028267	0.711357020337337	0.493696528827067	0.779632338211706	-6.49707527665257	0.306539926287761
TC1600008609.hg.1	HSD17B2	3294	-0.28225815370643	2.58452745576622	-1.25293710009471	0.23973336558316	0.572695138704036	-5.97424857740966	-0.620271517571573
TC0900010907.hg.1	HSD17B3	3293	0.0649822871554167	1.41883128867878	0.386975650889719	0.707169427941486	0.893467748439889	-6.68467316723238	0.150476522829977
TC0500013219.hg.1	HSD17B4	3295	0.182882839227625	2.10146698812514	0.886526848933913	0.396885827696265	0.711501083954123	-6.35431424313565	0.401334408936624
TC1200007847.hg.1	HSD17B6	8630	-0.0757117954171449	1.92540495244238	-0.395920249074635	0.70077447798884	0.890759861373697	-6.68091975732781	-0.154421723435938
TC0100010389.hg.1	HSD17B7	51478	0.637797633731001	2.78316247686143	1.85879650339441	0.0937706765598695	0.361785402209589	-5.16066638131657	1.02793295052543
TC0600007685.hg.1	HSD17B8	7923	0.0924078118951837	1.83141053889935	0.479529885178099	0.642242057777124	0.863084188854401	-6.6418487291435	0.192301257688158
TC0100009614.hg.1	HSD3B1	3283	-0.243273769277391	1.62008193350044	-1.59577690807763	0.142723204836669	0.446879213096195	-5.53679326552645	-0.845505410815108
TC0100009611.hg.1	HSD3B2	3284	-0.450582717962138	1.80774398105559	-2.1931437881162	0.0539963908170928	0.267902895971886	-4.64648816505273	-1.26763526796601
TC1600007505.hg.1	HSD3B7	80270	-0.297352642653844	2.01682623659618	-1.3248440806073	0.215732642860813	0.543207708803949	-5.88832279445024	-0.666084136113369
TC1600011047.hg.1	HSDL1	83693	0.318658614384499	3.14563312068031	1.53758127590105	0.156262730834978	0.466821560222328	-5.61570266997348	0.806144590264514
TC0900008463.hg.1	HSDL2	84263	1.54699103143107	2.84930190910657	5.05355802699404	0.000554080121338498	0.0166348257604255	-0.0564164635093842	3.25642743068807
TC0800009247.hg.1	HSF1	3297	0.942853235694887	5.31710082080045	3.58540630688285	0.00525532899411795	0.0670202345314601	-2.3479005934381	2.27940009108053
TC0600009322.hg.1	HSF2	3298	0.404723034383929	2.11777002473312	2.45887979264395	0.0345437743736005	0.207430046984518	-4.21846102369423	1.46163021164197
TC2100008306.hg.1	HSF2BP	11077	-0.0488385117305028	1.6447558294215	-0.263877841555923	0.797422443144042	0.930680525354433	-6.72781081708522	-0.0983115454525924
TC1600008146.hg.1	HSF4	3299	-0.255472403176729	4.37740997947574	-1.83045512300193	0.0981830029196039	0.370660603496405	-5.20257503529475	-1.00796368916964
TC1700011257.hg.1	HSF5	124535	-0.00815078575921357	1.47626896424915	-0.0443160964623488	0.965555878313877	0.989465504879994	-6.76452606624568	-0.0152225878181368
TC0X00008694.hg.1	HSFX2	100130086	-0.0435045479142089	1.59883404952877	-0.249603331155911	0.808125928925076	0.935172560981203	-6.73177525472205	-0.0925209585621632
TC0Y00007338.hg.1	HSFY2	159119	-0.0654800127708393	1.44529231556917	-0.401634525842167	0.696701871725634	0.889640502373739	-6.67847844364916	-0.156953022709262
TC1900011683.hg.1	HSH2D	84941	0.0828015776097213	2.14591490024111	0.314764684703887	0.759639414934265	0.915212376383129	-6.71191509588579	0.119392509384782
TC1400010257.hg.1	HSP90AA1	3320	1.59950337570874	6.71934957594355	7.82018752296101	1.76982997813549e-05	0.00234083324864338	3.42543800766974	4.75206845290611
TC0600008129.hg.1	HSP90AB1	3326	0.482566381382506	6.69205829080346	3.29652185885913	0.00844875327272944	0.0899777331501139	-2.82636513425887	2.07320737231906
TC1200008666.hg.1	HSP90B1	7184	-1.55144328049484	7.57401859680949	-7.83968610820049	1.7329809083805e-05	0.00233182168283591	3.44632836053482	-4.76120622172386
TC1000011933.hg.1	HSPA12A	259217	-0.0705782121868481	1.71284800729914	-0.294430175252172	0.774664221345271	0.920879044865188	-6.71859651552117	-0.110886501902313
