ensg_versioned	py_baseMean	py_log2FC	py_lfcSE	py_stat	py_pvalue	py_padj	r_baseMean	r_log2FC	r_lfcSE	r_stat	r_pvalue	r_padj	log2FC_diff_py_minus_r	py_sig005	r_sig005	ensg_unversioned	hgnc_symbol	gene_biotype
ENSG00000070718.12	153.8774936745039	-0.246870401400829	0.3940470794817964	-0.6264997617175172	0.5309871931361655	0.7834099264136264	153.877493674504	-0.246884653711514	0.393904862803778	-0.626762137319686	0.530815165946224	0.79138963780667	1.4252310684997882e-05	False	False	ENSG00000070718	AP3M2	protein_coding
ENSG00000070729.14	1.1002502770041882	-1.765239226767549	3.612552081375796	-0.488640492096457	0.6250962404671339		1.10025027700419	-1.76559097580234	3.59371604774002	-0.491299521817442	0.623214618018381		0.0003517490347910712	False	False	ENSG00000070729	CNGB1	protein_coding
ENSG00000070731.11	1.2501902691222329	-5.63802666904955	6.380081171352716	-0.8836919966418179	0.3768625018726006		1.25019026912223	-5.63786166686208	6.03886805867796	-0.933595768624282	0.350512448835451		-0.0001650021874697316	False	False	ENSG00000070731	ST6GALNAC2	protein_coding
ENSG00000070748.19	0.0						0.0							False	False	ENSG00000070748	CHAT	protein_coding
ENSG00000070756.17	14299.138724045808	-0.1653121685835457	0.0881159241019542	-1.8760759790962631	0.060644847586389	0.2337750281753006	14299.1387240458	-0.16532345774415	0.0885720207843253	-1.86654268786207	0.0619654774913649	0.24793812594311	1.1289160604305293e-05	False	False	ENSG00000070756	PABPC1	protein_coding
ENSG00000070759.17	3.0430289362433696	4.088061300649264	4.6480985236967385	0.8795126178603323	0.3791233946957578		3.04302893624337	4.08794604009976	4.43810007796588	0.921102716992671	0.356996801860487		0.00011526054950472542	False	False	ENSG00000070759	TESK2	protein_coding
ENSG00000070761.8	330.62175235409194	0.4832046652263871	0.3978927338581697	1.2144093724481713	0.224591438178892	0.5079534498847966	330.621752354092	0.483172679038079	0.398439098234359	1.21266382034094	0.22525837768772	0.522920307848434	3.1986188308130714e-05	False	False	ENSG00000070761	CFAP20	protein_coding
ENSG00000070770.10	545.0536393453721	-0.1759668176910231	0.3343665272438227	-0.5262692385554093	0.5987011529195041	0.8218998560583362	545.053639345372	-0.175953328201073	0.334917647810077	-0.525362964154256	0.599330894450908	0.829334417393655	-1.348948995008592e-05	False	False	ENSG00000070770	CSNK2A2	protein_coding
ENSG00000070778.13	318.98376941246283	0.3096997914630285	0.3184478478606791	0.9725290767187792	0.3307874067912805	0.6224728594984384	318.983769412463	0.309708100543104	0.318608583368399	0.97206452277212	0.331018450245002	0.635313084273659	-8.30908007548592e-06	False	False	ENSG00000070778	PTPN21	protein_coding
ENSG00000070785.17	219.7444220797306	-0.8663280523738744	0.406065800117081	-2.133467167449428	0.0328864222251848	0.1557226829670462	219.744422079731	-0.866333021886875	0.406333977942021	-2.13207132289215	0.0330009836954724	0.165166740888422	4.969513000552261e-06	False	False	ENSG00000070785	EIF2B3	protein_coding
ENSG00000070808.17	9.38792128993248	-3.1307161076355188	2.667772549110722	-1.173531869753707	0.2405825843473573	0.5286140225481358	9.38792128993248	-3.13062578083548	2.67137841826802	-1.17191400492979	0.241231583683208	0.543179947349173	-9.032680003873139e-05	False	False	ENSG00000070808	CAMK2A	protein_coding
ENSG00000070814.22	1015.625125517717	0.3171065086188447	0.3930813435730602	0.8067198146225568	0.4198279255860019	0.7001843237256976	1015.62512551772	0.31712599912372	0.394168892763627	0.804543445578016	0.421083188857502	0.712587433968852	-1.9490504875319115e-05	False	False	ENSG00000070814	TCOF1	protein_coding
ENSG00000070831.18	1219.9578975621191	-0.0052156234192298	0.3030874526871385	-0.0172083119013627	0.9862704312334764	0.995224717195804	1219.95789756212	-0.0052390489274604	0.303868368918033	-0.0172411789555946	0.986244211008299	0.995388630712004	2.3425508230599627e-05	False	False	ENSG00000070831	CDC42	protein_coding
ENSG00000070882.13	455.022483393408	-0.3268076390032374	0.2945392978616759	-1.109555300008611	0.267190702267865	0.5568661746848727	455.022483393408	-0.326814888644516	0.294855261220702	-1.10839090098478	0.267693032815816	0.571516398818462	7.2496412786282605e-06	False	False	ENSG00000070882	OSBPL3	protein_coding
ENSG00000070886.12	0.0						0.0							False	False	ENSG00000070886	EPHA8	protein_coding
ENSG00000070915.10	0.0						0.0							False	False	ENSG00000070915	SLC12A3	protein_coding
ENSG00000070950.10	286.51424044215435	-0.955022222710106	0.6069911621934572	-1.5733708860916265	0.1156329642778501	0.3469980847394289	286.514240442154	-0.95503478872063	0.608058054870991	-1.57063093082988	0.116268401023481	0.362608021722596	1.2566010524017734e-05	False	False	ENSG00000070950	RAD18	protein_coding
ENSG00000070961.17	1989.712927633556	0.8772551299873944	0.1436347356393036	6.107541647797247	1.0117741589394662e-09	7.11445015378892e-08	1989.71292763356	0.877260058400159	0.143942464386161	6.0945188214	1.0976711813940101e-09	8.31947811244669e-08	-4.9284127645599085e-06	True	True	ENSG00000070961	ATP2B1	protein_coding
ENSG00000070985.14	0.191209660090922	0.5760514369270611	6.4058040710528505	0.0899264839413644	0.9283456352692628		0.191209660090922	0.576027783940088	6.10868429009378	0.0942965385973883	0.92487359946422		2.3652986973043966e-05	False	False	ENSG00000070985	TRPM5	protein_coding
ENSG00000071051.14	199.20749909581957	-0.5165266241963101	0.4848261753919923	-1.065385184243997	0.2867016585381368	0.5780274037748256	199.20749909582	-0.516537982114769	0.485227346590328	-1.0645277636235	0.287089684057758	0.592444138418152	1.1357918458854144e-05	False	False	ENSG00000071051	NCK2	protein_coding
ENSG00000071054.17	4470.960796103098	0.785394087980747	0.1457107190148485	5.3900913624666975	7.042187262554915e-08	3.506808767435264e-06	4470.9607961031	0.785408123969321	0.146272138520143	5.36949915353266	7.89556075662363e-08	4.13976147890095e-06	-1.4035988574079283e-05	True	True	ENSG00000071054	MAP4K4	protein_coding
ENSG00000071073.13	0.0						0.0							False	False	ENSG00000071073	MGAT4A	protein_coding
ENSG00000071082.11	2238.1229727431687	-0.1972728559211278	0.1889518052719415	-1.0440379526261236	0.2964678307566186	0.5881038318187835	2238.12297274317	-0.197280065624346	0.189487017790903	-1.041127080495	0.297816572699552	0.602806281672326	7.2097032181861476e-06	False	False	ENSG00000071082	RPL31	protein_coding
ENSG00000071127.18	4033.311079077078	-0.1807843612048781	0.1691488889218746	-1.0687883459191836	0.2851650518497448	0.5759691932063337	4033.31107907708	-0.180768599564633	0.169801310723655	-1.06458895278392	0.287061981175655	0.592444138418152	-1.5761640245082198e-05	False	False	ENSG00000071127	WDR1	protein_coding
ENSG00000071189.21	453.717319964352	-0.379626528637981	0.3639599367271263	-1.0430448253501057	0.2969275326239222	0.5887205357422634	453.717319964352	-0.3796511115028	0.364590823734559	-1.04130736921455	0.297732917669631	0.602806281672326	2.4582864818989414e-05	False	False	ENSG00000071189	SNX13	protein_coding
ENSG00000071203.9	0.0						0.0							False	False	ENSG00000071203	MS4A12	protein_coding
