gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	contrast
ENSG00000004777.19	56.62177126638689	-0.8454131148270849	0.4498916088721249	-1.8791484396575648	0.06022422757445868	0.14332118860519988	C4
ENSG00000004779.10	527.0017841010624	0.6912103414601386	0.22062635415848578	3.1329454910160517	0.0017306157843932266	0.007377019257989998	C4
ENSG00000004799.8	0.07644498737755832	0.6404823034730933	4.270698858503291	0.149971310245358	0.8807872503386466		C4
ENSG00000004809.14	0.0						C4
ENSG00000004838.14	12.161684835095329	-2.339372724342812	1.3944726019864875	-1.6776039350004244	0.09342444411818492	0.20138658822580993	C4
ENSG00000004846.17	0.0						C4
ENSG00000004848.8	0.08443759573994007	0.6404810587959544	4.270697850920776	0.149971054182132	0.88078745236282		C4
ENSG00000004864.14	353.16850286020843	0.11036700086982433	0.1863378984715494	0.5922949747481212	0.5536530803971622	0.7090056924936349	C4
ENSG00000004866.22	184.13772258586494	0.7737456682786663	0.2695532418344376	2.8704743560602726	0.004098564396454983	0.01548442828005297	C4
ENSG00000004897.12	1015.4190882942305	1.2171375987896595	0.17350017798830694	7.015195101826862	2.2962829920739696e-12	4.8915389882815435e-11	C4
ENSG00000004939.16	0.0						C4
ENSG00000004948.16	0.0						C4
ENSG00000004961.15	203.2349219784773	-0.1106336532737267	0.3071497713402837	-0.3601944835933425	0.7187016996999601	0.8321284428789186	C4
ENSG00000004975.12	264.7227672294273	0.2737674953050104	0.27427137655601563	0.9981628369050667	0.31820040392464	0.4915362114829525	C4
ENSG00000005001.10	0.03822249368877916	0.05649585259473888	4.329917975319384	0.013047788183694547	0.9895896666405881		C4
ENSG00000005007.14	1019.9881402264157	-0.38137605471158265	0.15469267231873748	-2.4653789283940615	0.013686842142232399	0.043111140261167975	C4
ENSG00000005020.13	371.27205090054474	0.5893915635334143	0.19011750366044347	3.100143606903698	0.0019342683597211522	0.00814367487680505	C4
ENSG00000005022.6	1734.2176987926573	-0.6833220544587548	0.1306355129159951	-5.230752643028728	1.6882127987507893e-07	1.7815962232486185e-06	C4
ENSG00000005059.16	97.92324559044079	0.5283089735303746	0.4970287408631423	1.0629344544802597	0.28781167679507336	0.45816176608296433	C4
ENSG00000005073.6	0.12175949319426364	1.385382140951176	4.222093240653292	0.3281268465631549	0.7428157560970725		C4
ENSG00000005075.16	1072.379947998464	0.12313075725497402	0.15108355013558206	0.8149845376579826	0.4150811609015246	0.5879336268080815	C4
ENSG00000005100.13	265.12141259337574	-0.29293562052942085	0.24553620065600898	-1.193044527636955	0.23285193477178734	0.39354326050175026	C4
ENSG00000005102.14	0.7911925383648347	-0.5205996330255271	4.41567695922813	-0.11789803417062657	0.9061484508901438		C4
ENSG00000005108.17	45.84572627160255	-1.185121828753884	0.798986817127131	-1.4832808293573048	0.13799981355944446	0.26902436381533884	C4
ENSG00000005156.12	293.4126688062106	-1.0827696316059103	0.2378765626994169	-4.551813004688941	5.318559760917415e-06	4.176679523185293e-05	C4
ENSG00000005175.10	433.30116050137775	0.6875806267466091	0.1975974773789519	3.479703465181233	0.0005019690470577341	0.0024802360011765092	C4
ENSG00000005187.12	3.385766115483693	-5.142965916258794	3.0602723544890127	-1.680558238130259	0.09284875330385405	0.20048973446168505	C4
ENSG00000005189.20	73.92531834995398	-3.1914563808027236	0.6737818689450151	-4.7366314350366805	2.1729983156672618e-06	1.848140238544504e-05	C4
ENSG00000005194.15	284.73899584554425	0.26295902571590357	0.22732143747312092	1.1567717881732849	0.24736561094188458	0.41073519727217944	C4
ENSG00000005206.17	89.9728857945732	-1.094748330137514	0.4685517100495028	-2.336451466630766	0.01946772427075723	0.057692907581829475	C4
ENSG00000005238.20	201.231000267604	1.0565203941308734	0.3658489439205552	2.8878596253657602	0.003878729300448015	0.014778868357997021	C4
ENSG00000005243.10	143.03580152015024	-0.8592214253488143	0.561056363848914	-1.5314351297157602	0.12566188744981566	0.25165236407114744	C4
