contrast	library	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
C2	REACTOME	prerank	RIP-mediated NFkB Activation Via ZBP1 R-HSA-1810476	0.2940574033266062	0.7210440051338479	0.8729166666666667	0.9487186428583206	1.0	4/16	9.87%	MYD88;TICAM1;RELA;NFKB2
C2	REACTOME	prerank	Sensory Perception Of Sweet, Bitter, And Umami (Glutamate) Taste R-HSA-9717207	-0.2655578773058103	-0.7209092292954272	0.87569573283859	0.944203577130813	1.0	9/25	24.04%	SCN1B;GNB3;TAS2R14;ITPR3;GRM4;TAS2R7;GNB1;SCN3A;TAS2R1
C2	REACTOME	prerank	Sensory Perception Of Taste R-HSA-9717189	-0.25776225107212586	-0.7188266981909985	0.8895027624309392	0.9444353504685433	1.0	11/28	24.47%	SCN1B;GNB3;TAS2R14;ITPR3;GRM4;TAS2R7;GNB1;SCN3A;KCNJ2;TAS2R1;SCNN1A
C2	REACTOME	prerank	Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332	-0.2885422332346955	-0.7186379139716895	0.849609375	0.9427433853961665	1.0	4/16	8.63%	CSPG4;AGRN;GPC1;SDC1
C2	REACTOME	prerank	Synthesis Of Bile Acids And Bile Salts R-HSA-192105	0.25760060216361585	0.7183255977317323	0.8923395445134575	0.94949263413446	1.0	5/25	12.05%	OSBPL9;OSBPL3;AMACR;AKR1C3;NCOA1
C2	REACTOME	prerank	Vitamin B5 (Pantothenate) Metabolism R-HSA-199220	-0.28596355544639307	-0.7131599661259626	0.883399209486166	0.9460201719462513	1.0	4/17	14.26%	PANK4;FASN;PANK2;COASY
C2	REACTOME	prerank	Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783	-0.2899084467798709	-0.7118682170266442	0.8705882352941177	0.9453293108312472	1.0	4/16	8.63%	CSPG4;AGRN;GPC1;SDC1
C2	REACTOME	prerank	Plasma Lipoprotein Remodeling R-HSA-8963899	0.257835665586043	0.6905874396355255	0.9195652173913044	0.9689157669555065	1.0	5/21	15.41%	PLTP;TRNP1;MBTPS2;ANGPTL4;MBTPS1
C2	REACTOME	prerank	Resolution Of D-Loop Structures R-HSA-5693537	-0.23474234735842514	-0.6887521988285339	0.9481216457960644	0.9621402000461253	1.0	6/34	10.89%	RAD51D;SEM1;XRCC2;RTEL1;DNA2;EME1
C2	REACTOME	prerank	Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190	-0.2297478456271827	-0.68370576674992	0.9519408502772643	0.9637365095577616	1.0	6/40	9.43%	RRAD;RAD51D;SEM1;XRCC2;DNA2;POLR1A
C2	REACTOME	prerank	Homologous DNA Pairing And Strand Exchange R-HSA-5693579	-0.2265691891778311	-0.683475278222305	0.9519408502772643	0.962039168083964	1.0	6/42	9.43%	RRAD;RAD51D;SEM1;XRCC2;DNA2;POLR1A
C2	REACTOME	prerank	Translesion Synthesis By REV1 R-HSA-110312	0.27584636068175156	0.6830882405342446	0.8997912317327766	0.9719159673084307	1.0	5/16	15.62%	REV3L;RPS27A;UBC;UBA52;RFC3
C2	REACTOME	prerank	Diseases Of DNA Repair R-HSA-9675135	-0.2178422113229932	-0.6757498618255147	0.9685185185185186	0.9649731584534975	1.0	7/50	9.43%	RRAD;RAD51D;SEM1;MSH6;XRCC2;DNA2;POLR1A
C2	REACTOME	prerank	Impaired BRCA2 Binding To RAD51 R-HSA-9709570	0.22610211589565715	0.6738178323648767	0.9577777777777777	0.975580084097174	1.0	11/34	21.20%	BRCA2;RMI1;RBBP8;ARTN;KAT5;EXO1;RFC3;TOP3A;BRIP1;RFC2;RAD17
C2	REACTOME	prerank	Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154	0.2639582595224269	0.666359258200907	0.930327868852459	0.9776501343829164	1.0	6/17	23.31%	NANOS1;KCNMB1;NANOS3;KCNMB3;PRKG1;GUCY1A2
C2	REACTOME	prerank	Glutamate Neurotransmitter Release Cycle R-HSA-210500	-0.25577024065903076	-0.6643250738564004	0.9191729323308271	0.9696498481368313	1.0	6/20	18.45%	PPFIA1;STX1A;PPFIA2;SLC1A2;SYT1;PPFIA3
C2	REACTOME	prerank	Defective B3GALTL Causes PpS R-HSA-5083635	-0.22712966105000368	-0.6596993274916684	0.9644194756554307	0.9702524807379858	1.0	7/32	21.84%	THBS2;ADAMTS1;ADAMTS13;THSD7B;ADAMTS12;THSD1;ADAMTS18
C2	REACTOME	prerank	Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368	0.26206821337568725	0.6514162294345347	0.9156378600823045	0.9828699499595953	1.0	5/16	22.63%	AMACR;AKR1C3;NCOA1;NCOA2;HSD3B7
C2	REACTOME	prerank	Interleukin-2 Family Signaling R-HSA-451927	-0.22847659648349009	-0.6474549777188616	0.9502982107355865	0.9741653508588525	1.0	4/30	8.15%	STAT3;STAT5A;PIK3R2;CLSTN1
C2	REACTOME	prerank	Bile Acid And Bile Salt Metabolism R-HSA-194068	0.21866563770630099	0.6398278233598053	0.9653767820773931	0.9857301945082406	1.0	5/30	12.05%	OSBPL9;OSBPL3;AMACR;AKR1C3;NCOA1
C2	REACTOME	prerank	O-linked Glycosylation R-HSA-5173105	0.1801313525660344	0.631358841887029	1.0	0.9870325763753435	1.0	8/85	11.21%	C1GALT1;B3GNT5;DAG1;C1GALT1C1;GALNT3;SEMA5A;ADAMTS6;ADAMTS3
C2	REACTOME	prerank	Acyl Chain Remodelling Of PC R-HSA-1482788	0.2515810362605247	0.6311307471833839	0.935546875	0.9853960468135244	1.0	7/16	23.93%	PLA2G12A;PNPLA8;TMEM86B;LPCAT3;PLA2G3;LPCAT4;PLA2G4B
C2	REACTOME	prerank	Processing Of SMDT1 R-HSA-8949664	-0.25432430596928846	-0.6209455798906836	0.9332023575638507	0.9822498836481479	1.0	5/16	18.64%	STOML2;SPG7;AFG3L2;MICU3;PMPCA
C2	REACTOME	prerank	Formation Of Cornified Envelope R-HSA-6809371	0.20892298017683758	0.6111264110386183	0.98125	0.9894468464295355	1.0	8/33	24.77%	PERP;PRSS8;CAPNS1;SPRR2F;SPRR2D;PCSK6;RPTN;RCAN1
C2	REACTOME	prerank	CRMPs In Sema3A Signaling R-HSA-399956	0.2460276814319206	0.6025637096110908	0.968	0.9898086543366196	1.0	2/16	8.13%	GSK3B;DPYSL2
C2	REACTOME	prerank	HDR Thru Single Strand Annealing (SSA) R-HSA-5685938	0.19719923916419513	0.5976567506587015	0.9956521739130435	0.9892606807778836	1.0	13/36	27.41%	RMI1;RBBP8;ARTN;KAT5;EXO1;RFC3;TOP3A;BRIP1;RFC2;RAD17;BLM;RHNO1;RAD50
C2	REACTOME	prerank	Sialic Acid Metabolism R-HSA-4085001	0.1965668794421242	0.5868424081208147	0.9938398357289527	0.989606254616147	1.0	8/31	25.91%	ST3GAL5;SLC17A5;CTSA;ST3GAL3;GLB1;ST3GAL6;ST8SIA1;GNE
C2	REACTOME	prerank	Voltage Gated Potassium Channels R-HSA-1296072	-0.1628834710469288	-0.4751095936757855	1.0	0.9989867068495827	1.0	13/34	34.73%	KCNG1;KCNS3;KCNQ5;KCNC4;KCNAB1;KCNF1;KCNA2;KCND3;KCNB1;KCNG4;KCNH4;KCNC3;KCNA4
C2	GOBP	prerank	regulated exocytosis (GO:0045055)	-0.9401230449836954	-3.4351443809820816	0.005376344086021506	1.0	0.353	6/142	0.72%	SERPING1;APP;MYH9;ACTN1;APLP2;ACTN4
C2	GOBP	prerank	platelet degranulation (GO:0002576)	-0.9548318197554361	-3.3087602449325373	0.005376344086021506	1.0	0.433	1/95	0.01%	SERPING1
C2	GOBP	prerank	regulation of endopeptidase activity (GO:0052548)	-0.9803329640485711	-2.9774399027860334	0.005681818181818182	1.0	0.481	1/49	0.01%	SERPING1
C2	GOBP	prerank	blood circulation (GO:0008015)	-0.9889918199109454	-2.944585868954369	0.001893939393939394	0.946028318658927	0.481	1/37	0.01%	SERPING1
C2	GOBP	prerank	negative regulation of endopeptidase activity (GO:0010951)	-0.983875600739106	-2.944371162446518	0.001834862385321101	0.7570022521399861	0.481	1/40	0.01%	SERPING1
C2	GOBP	prerank	negative regulation of peptidase activity (GO:0010466)	-0.9840112114853757	-2.8884930785034	0.001851851851851852	0.652386875658007	0.481	1/39	0.01%	SERPING1
C2	GOBP	prerank	negative regulation of innate immune response (GO:0045824)	-0.9830155866153677	-2.8780399809880226	0.001890359168241966	0.5654746530135669	0.481	2/35	0.17%	SERPING1;CACTIN
C2	GOBP	prerank	regulation of humoral immune response (GO:0002920)	-0.9905890418519212	-2.868577843579932	0.0019569471624266144	0.4995047482240419	0.481	1/32	0.01%	SERPING1
C2	GOBP	prerank	regulation of complement activation (GO:0030449)	-0.9912926549442979	-2.8166183501772544	0.0019880715705765406	0.46146506078126215	0.482	1/30	0.01%	SERPING1
C2	GOBP	prerank	regulation of immune effector process (GO:0002697)	-0.9901240934968176	-2.81340380528833	0.001984126984126984	0.4157675477352474	0.482	1/31	0.01%	SERPING1
C2	GOBP	prerank	negative regulation of blood coagulation (GO:0030195)	-0.9904256803764839	-2.7658135438233002	0.0020325203252032522	0.39193009948496427	0.486	1/28	0.01%	SERPING1
C2	GOBP	prerank	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	-0.6594592075294554	-2.5066624253689134	0.019572953736654804	0.4128490930265227	0.5	109/244	11.37%	PNN;NONO;SART1;DDX23;CACTIN;PUF60;HNRNPM;GTF2F1;MFAP1;DDX46;ZMAT2;SF3A1;DHX38;U2AF2;SF3B2;HNRNPD;HNRNPU;SNRNP70;YBX1;SRRT;SFPQ;IK;HNRNPA2B1;HNRNPA1;PRPF31;HNRNPF;PRPF6;SRSF4;SNIP1;SNRPD1;HNRNPH3;SRSF11;CSTF2T;DHX16;RBM5;SUGP1;CASC3;SYF2;RBM10;PSPC1;RBM17;PABPN1;RBM6;DDX42;ISY1;SART3;SPEN;RNF113A;RBMX2;PQBP1;TFIP11;CTNNBL1;POLR2F;WDR83;HNRNPUL1;CHERP;RBM19;CD2BP2;ZRSR2;PRPF4;SNRNP200;POLR2E;EIF4A3;PCBP1;YTHDC1;FIP1L1;CWC25;HNRNPH1;HNRNPA3;DDX39A;RBM15;CCAR1;DHX8;RBM8A;HSPA8;SRSF9;WDR33;XAB2;USP39;DNAJC8;SRSF7;ALYREF;FUS;SRSF5;SNRNP35;SF1;LSM4;CLP1;SF3A2;SF3A3;RSRC1;PRPF40A;U2SURP;SNRPF;SNW1;SNRNP27;HNRNPH2;CSTF2;DHX15;WBP11;PRPF40B;HNRNPC;HNRNPR;PPIE;U2AF1;SLU7;SRSF3;RBM15B;PRPF3
C2	GOBP	prerank	mRNA splicing, via spliceosome (GO:0000398)	-0.6451484854367897	-2.4629703958532723	0.019963702359346643	0.38834443485089903	0.5	105/266	8.32%	PNN;NONO;SART1;DDX23;CACTIN;PUF60;HNRNPM;GTF2F1;MFAP1;DDX46;ZMAT2;SF3A1;DHX38;U2AF2;SF3B2;HNRNPD;HNRNPU;SNRNP70;YBX1;SRRT;SFPQ;IK;HNRNPA2B1;HNRNPA1;PRPF31;HNRNPF;PRPF6;SRSF4;SNIP1;SNRPD1;HNRNPH3;SRSF11;CSTF2T;DHX16;RBM5;SUGP1;CASC3;SYF2;RBM10;PSPC1;RBM17;PABPN1;RBM6;DDX42;ISY1;SART3;SPEN;RNF113A;RBMX2;PQBP1;TFIP11;CTNNBL1;POLR2F;WDR83;HNRNPUL1;CHERP;RBM19;CD2BP2;ZRSR2;PRPF4;SNRNP200;POLR2E;EIF4A3;PCBP1;YTHDC1;FIP1L1;SRPK2;CWC25;HNRNPH1;HNRNPA3;DDX39A;RBM15;CCAR1;DHX8;RBM8A;DDX17;HSPA8;SRSF9;WDR33;XAB2;USP39;DNAJC8;SRSF7;ALYREF;FUS;SRSF5;SNRNP35;SF1;COIL;LSM4;CLP1;SF3A2;SF3A3;RSRC1;PRPF40A;U2SURP;SNRPF;SNW1;SNRNP27;PRMT7;HNRNPH2;CSTF2;WDR77;SNUPN;DHX15
C2	GOBP	prerank	mRNA processing (GO:0006397)	-0.6246370074240342	-2.4084186510619374	0.02142857142857143	0.3672763002672056	0.5	120/291	11.37%	PNN;NONO;SART1;DDX23;CACTIN;PUF60;HNRNPM;GTF2F1;MFAP1;DDX46;ZMAT2;SF3A1;DHX38;SUPT5H;U2AF2;SF3B2;HNRNPD;HNRNPU;SNRNP70;YBX1;SRRT;SFPQ;IK;HNRNPA2B1;HNRNPA1;PRPF31;HNRNPF;AURKAIP1;PRPF6;SRSF4;SNIP1;SNRPD1;HNRNPH3;SRSF11;CSTF2T;DHX16;RBM5;SUGP1;CASC3;SYF2;RBM10;PSPC1;RBM17;PABPN1;RBM6;DDX42;ISY1;SART3;SPEN;RNF113A;RBMX2;PQBP1;TFIP11;CTNNBL1;POLR2F;WDR83;HNRNPUL1;CHERP;RBM19;CD2BP2;ZRSR2;PRPF4;SNRNP200;POLR2E;EIF4A3;PCBP1;YTHDC1;FIP1L1;CWC25;HNRNPH1;HNRNPA3;DDX39A;PRPF18;RBM15;CCAR1;DHX8;RBM8A;HSPA8;SRSF9;WDR33;XAB2;USP39;DNAJC8;SRSF7;ALYREF;FUS;SRSF5;SNRNP35;SF1;CMTR1;AKAP8L;THOC2;LSM4;CLP1;GTF2H1;SF3A2;SF3A3;RSRC1;PRPF40A;U2SURP;SNRPF;SNW1;SNRNP27;HNRNPH2;CSTF2;DHX15;WBP11;ERCC2;PRPF40B;HNRNPC;KIN;HNRNPR;PPIE;PPARGC1A;U2AF1;SLU7;SARNP;SRSF3;RBM15B;PRPF3
C2	GOBP	prerank	spliceosomal complex assembly (GO:0000245)	-0.7227679618749692	-2.247769858822649	0.0	0.3486580558689822	0.501	18/44	5.96%	DDX23;PUF60;SF3A1;LUC7L2;LUC7L3;PRPF6;SNRPD1;RBM5;ZRSR2;SNRNP200;YTHDC1;SRPK2;SRSF9;USP39;SRSF5;SF1;SF3A2;SF3A3
C2	GOBP	prerank	RNA splicing (GO:0008380)	-0.6311247033268943	-2.2427587074256685	0.0019083969465648854	0.32686692737717077	0.501	49/96	16.22%	NONO;DDX23;PPIG;CCAR2;SF3B2;LUC7L3;SFPQ;PRPF6;SRSF4;PPP1R9B;SNRPD1;HNRNPH3;SRSF11;DHX16;RNF113A;WDR83;ZRSR2;PRPF4;SRPK2;PRPF18;DHX8;RBM8A;USP39;MPHOSPH10;KHSRP;SRSF7;FUS;SNRNP35;LSM4;SF3A3;RSRC1;SNRPF;DHX15;CDK12;HNRNPC;PPARGC1A;U2AF1;SLU7;PRPF3;SRSF2;TCERG1;ZCRB1;TRA2B;GEMIN2;TARDBP;LSM6;SNRNP25;SNRNP40;SNRPA1
C2	GOBP	prerank	RNA processing (GO:0006396)	-0.580742834979205	-2.227908809757108	0.0018315018315018315	0.3076394610608666	0.501	65/170	10.73%	NONO;DDX23;PPIG;SF3A1;U2AF2;CCAR2;SF3B2;HNRNPD;DKC1;DDX54;HNRNPU;LUC7L3;SFPQ;HNRNPA2B1;HNRNPF;AURKAIP1;PRPF6;SRSF4;RBM39;PPP1R9B;SNRPD1;HNRNPH3;SRSF11;DHX16;RBM5;PABPN1;RBM6;TFIP11;HNRNPUL1;TUT7;ZRSR2;PRPF4;SRPK2;HNRNPH1;PRPF18;DHX8;RBM8A;DDX17;SRSF9;USP39;MPHOSPH10;KHSRP;SRSF7;FUS;SRSF5;SNRNP35;AKAP8L;LSM4;CLP1;SF3A2;SF3A3;BICD1;RSRC1;NUFIP1;SNRPF;DHX15;DROSHA;CDK12;HNRNPC;KIN;PABPC4;HNRNPR;PPARGC1A;U2AF1;SLU7
C2	GOBP	prerank	actin-myosin filament sliding (GO:0033275)	-0.7663200536800718	-2.139857068424339	0.001838235294117647	0.2753508847454304	0.502	8/27	4.98%	TPM1;TPM4;TPM3;TPM2;TNNT1;MYL6;MYH3;DES
C2	GOBP	prerank	muscle filament sliding (GO:0030049)	-0.7663200536800718	-2.139857068424339	0.001838235294117647	0.2753508847454304	0.502	8/27	4.98%	TPM1;TPM4;TPM3;TPM2;TNNT1;MYL6;MYH3;DES
C2	GOBP	prerank	mRNA splice site selection (GO:0006376)	-0.7669359930128913	-2.1283998384729768	0.001968503937007874	0.2615833405081589	0.502	15/27	10.77%	PUF60;SF3A1;LUC7L2;LUC7L3;SFSWAP;ISY1;YTHDC1;SRSF9;SRSF5;SF1;SF3A2;SF3A3;LUC7L;SLU7;PSIP1
C2	GOBP	prerank	nucleosome organization (GO:0034728)	-0.6272583967517632	-2.1278915189227066	0.0055658627087198514	0.24912699096015134	0.502	31/78	6.62%	SMARCA4;NPM1;ANP32B;SUPT16H;HMGB2;NASP;SMARCE1;SET;MCM3AP;ANP32E;PAF1;CTCF;RSF1;H1-4;DAXX;SMARCB1;SART3;SMARCC2;POLE3;CHAF1A;VPS72;NAP1L4;KAT6B;SUPT6H;SPTY2D1;MACROH2A1;H1-5;RNF8;GRWD1;BRD2;H1-2
C2	GOBP	prerank	carboxylic acid transport (GO:0046942)	0.6606597824455052	2.11359758130363	0.0	0.008887239454613827	0.006	19/46	12.57%	SLC38A1;SLC38A2;SLC7A1;SLC7A5;SLC16A1;SLC7A6;SLC36A4;SLC15A4;SLC1A4;SLC16A2;SLC6A9;SLC17A5;SLC36A1;SLC16A3;SLC6A15;SLC23A2;SLC16A13;SLC16A7;SLC38A6
C2	GOBP	prerank	ribonucleoprotein complex assembly (GO:0022618)	-0.5771182182915541	-2.096135837795785	0.007366482504604052	0.23792548947072034	0.504	48/132	9.53%	HSP90AA1;HSP90AB1;EIF3A;SART1;DDX23;PUF60;RRS1;LUC7L2;LUC7L3;NOP2;RRP7A;PRPF6;SNRPD1;RBM5;BOP1;ISY1;SART3;EIF4B;RPL3;ZRSR2;SNRNP200;PPAN;YTHDC1;RPL23A;SRPK2;PRPF18;RPS19;SRSF9;XAB2;USP39;SRSF5;TRAF7;SF1;COIL;LSM4;CLP1;SF3A2;BRIX1;RPS5;MDN1;RPS15;SNRPF;PRMT7;ABT1;WDR77;SNUPN;RPL11;LUC7L
C2	GOBP	prerank	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	-0.7350054078143445	-2.088802144400037	0.0019267822736030828	0.22758090297199335	0.504	13/30	8.55%	RRS1;KRI1;NOP14;TSR2;BMS1;DHX37;WDR46;DCAF13;RPS19;TBL3;NGDN;ABT1;TSR1
C2	GOBP	prerank	regulation of vacuole organization (GO:0044088)	0.7533370938796309	2.0327043657228625	0.0	0.01832993137514102	0.028	14/21	14.95%	TBC1D12;RAB5A;LAPTM4B;ENO2;UBQLN2;ENO1;RAB1B;SCARB2;MTMR3;ENO3;ELAPOR1;ANXA2;PIKFYVE;NPRL2
C2	GOBP	prerank	energy reserve metabolic process (GO:0006112)	0.7849036110380885	2.0235845356956146	0.0	0.013701160825862983	0.031	7/17	6.04%	GBE1;UGP2;GFPT1;PHKB;PPP1R3C;GSK3B;PID1
C2	GOBP	prerank	chromatin organization (GO:0006325)	-0.566682379280194	-2.015332707031717	0.011029411764705883	0.21877185489632756	0.511	44/136	10.63%	SAFB;SMARCA4;NPM1;NUCKS1;HMGB2;TOP1;SMARCE1;MCM3AP;SMARCA2;FAM50A;BAZ1B;RUVBL1;DDX11;RSF1;MORC2;DAXX;RUVBL2;SMARCB1;SMARCC2;HP1BP3;HDAC1;HIRIP3;BAZ2B;HDAC5;SUPT6H;EHMT1;KAT2A;H1-5;PWWP3A;PIH1D1;BAZ1A;HDAC8;HDAC4;CHD1;MECOM;HDAC3;HMGN1;L3MBTL1;SMARCC1;ATRX;HMGN2;INO80;TADA2B;EZH1
C2	GOBP	prerank	gluconeogenesis (GO:0006094)	0.6762733108928992	2.0045889992694566	0.0	0.015274942812617516	0.047	12/35	8.61%	GAPDH;PGK1;PGAM1;PGM1;ENO2;MDH1;SLC39A14;G6PC3;ATF4;ENO1;ALDOC;ENO3
C2	GOBP	prerank	hexose biosynthetic process (GO:0019319)	0.6620401121159043	1.9998813390797705	0.0	0.01333085918192074	0.051	12/38	8.61%	GAPDH;PGK1;PGAM1;PGM1;ENO2;MDH1;SLC39A14;G6PC3;ATF4;ENO1;ALDOC;ENO3
C2	GOBP	prerank	ribosome biogenesis (GO:0042254)	-0.5388217021247406	-1.9904046505103008	0.01549053356282272	0.2112063223052488	0.524	69/191	10.65%	NPM1;NOLC1;RRP1;RRS1;DDX27;LAS1L;DKC1;RPL19;NOP14;DDX54;WDR43;EBNA1BP2;PELP1;RRP7A;RPL13A;SURF6;UTP14A;ZNF622;PES1;NOC2L;LYAR;RRP12;PDCD11;BMS1;NOM1;BOP1;DHX37;RPL22;WDR46;NOP16;RRP1B;NOP56;RPL35;RPL3;DDX49;ESF1;WDR3;NOL8;DCAF13;RPL26L1;RPL23A;LTV1;FBL;RPS19;UTP18;RPL13;MPHOSPH10;MPHOSPH6;TBL3;PIH1D1;RIOK1;POP4;NOL6;RPLP2;RPL7A;EXOSC2;MDN1;RPS15;RPS9;PAK1IP1;RPL8;SBDS;RPL28;DDX10;RPL11;EMG1;LSG1;TSC1;UTP15
C2	GOBP	prerank	ribosomal large subunit biogenesis (GO:0042273)	-0.6329758722510305	-1.9862379774128889	0.005813953488372093	0.20329022976986763	0.528	25/55	11.69%	NPM1;RRS1;LAS1L;NOP2;EBNA1BP2;SURF6;ZNF622;PES1;NOC2L;BOP1;NOP16;RPL3;PPAN;RPL26L1;RPL23A;MAK16;TRAF7;RPL7A;BRIX1;MDN1;PAK1IP1;RPL11;RSL1D1;MRPL20;NHP2
C2	GOBP	prerank	amino acid transmembrane transport (GO:0003333)	0.6683528379558965	1.9839729020355836	0.0	0.01703387562134317	0.075	11/33	3.42%	SLC38A1;SLC7A11;SLC38A2;SLC7A1;MFSD12;SLC7A5;SLC7A6;SFXN1;LRRC8D;SLC36A4;SLC16A2
C2	GOBP	prerank	regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	-0.7073827388826778	-1.964601077105851	0.0019083969465648854	0.19735738167034306	0.546	12/27	5.15%	SUPT16H;HNRNPU;WDR43;RNF168;NELFE;LEO1;NELFB;BRD4;ZMYND11;LDB1;SUPT6H;RNF8
C2	GOBP	prerank	rRNA metabolic process (GO:0016072)	-0.5322278022891257	-1.9468676035512975	0.014010507880910683	0.19159174098814935	0.556	55/160	9.25%	NOLC1;RRP1;DDX27;LAS1L;DKC1;RPL19;NOP14;DDX54;WDR43;TRIR;EBNA1BP2;PELP1;RRP7A;RPL13A;UTP14A;PES1;LYAR;RRP12;PDCD11;BMS1;BOP1;DHX37;RPL22;WDR46;RRP1B;NOP56;RPL35;RPL3;DDX49;ESF1;WDR3;NOL8;DCAF13;RPL23A;FBL;RPS19;UTP18;RPL13;MPHOSPH10;MPHOSPH6;TBL3;PIH1D1;POP4;NOL6;RPLP2;RPL7A;EXOSC2;MDN1;RPS15;RPS9;RPL8;SBDS;RPL28;DDX10;RPL11
C2	GOBP	prerank	nitrogen compound transport (GO:0071705)	0.5245789432069656	1.94140419790464	0.0	0.028248725409308235	0.145	31/112	9.28%	SLC38A1;SLC7A11;SLC38A2;TXNIP;ARRDC4;SLC7A1;CHMP1B;SLC6A8;SLC7A5;SLC44A1;SLC7A6;ARRDC3;SLC25A45;ATP11B;LRRC8D;SLC15A4;SLC1A4;NDC1;HIKESHI;CHMP2B;SCAMP1;ABCG2;RAB7A;SLC12A2;SLC43A1;SLC44A2;SCARB2;ARRDC1;SLC36A1;ARL6IP5;SLC6A15
C2	GOBP	prerank	ribonucleoprotein complex biogenesis (GO:0022613)	-0.6041836727677146	-1.937008497011496	0.003703703703703704	0.18569732507397624	0.566	20/60	9.89%	NPM1;RRS1;NOP14;EBNA1BP2;SURF6;ZNF622;PES1;NOC2L;NOM1;BOP1;DHX37;NOP16;RPL26L1;LTV1;RPS19;RIOK1;RPS15;PAK1IP1;RPL11;EMG1
C2	GOBP	prerank	positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	0.7112783312470781	1.9370081475459395	0.0	0.026106265897928114	0.152	12/23	8.99%	HIF1A;ATF6;MAPK7;NFE2L2;CREB3L1;ATF6B;ATF4;SESN2;VEGFA;RBPJ;CEBPB;TP53
C2	GOBP	prerank	glycogen metabolic process (GO:0005977)	0.6959268782908462	1.933824463047148	0.0	0.024439908500188026	0.161	9/25	5.49%	GBE1;UGP2;PGM1;CALM1;PHKB;GYS1;PPP1R3C;NR1D1;GSK3B
C2	GOBP	prerank	glucose metabolic process (GO:0006006)	0.5890041654720034	1.922292463583364	0.0	0.027550442309302862	0.195	32/51	27.64%	GAPDH;PGK1;PGAM1;PGM1;ENO2;MDH1;SLC39A14;G6PC3;ATF4;ENO1;OMA1;ALDOC;ADPGK;ENO3;IRS2;ALDOA;BRAT1;LRP5;GPI;GDPGP1;BRS3;PCK2;TPI1;CRTC2;SLC25A13;SLC25A12;MDH2;PER2;SORD;PFKFB1;CRY1;SLC25A11
C2	GOBP	prerank	ATP-dependent chromatin remodeling (GO:0043044)	-0.6342492954101153	-1.9209495025510552	0.0018867924528301887	0.18115372202258584	0.591	20/41	14.06%	SMARCA4;NASP;SMARCE1;CHD4;SMARCA2;ANP32E;SMARCB1;SMARCC2;HDAC1;VPS72;CHD3;SPTY2D1;RNF8;SMARCC1;HNRNPC;INO80;DMAP1;MBD3;ERCC6;ARID1B
C2	GOBP	prerank	rRNA processing (GO:0006364)	-0.5239960134245417	-1.917955992609867	0.01615798922800718	0.17571559566376443	0.595	62/173	10.08%	SART1;NOLC1;RRP1;DDX27;LAS1L;DKC1;RPL19;NOP14;DDX54;WDR43;NOP2;EBNA1BP2;PELP1;RRP7A;RPL13A;UTP14A;PES1;LYAR;RRP12;PDCD11;BMS1;BOP1;DHX37;RPL22;WDR46;RRP1B;NOP56;RPL35;RPL3;DDX49;ESF1;WDR3;NOL8;DCAF13;RPL23A;FBL;RPS19;UTP18;RPL13;MPHOSPH10;MPHOSPH6;MAK16;TBL3;PIH1D1;RIOK1;POP4;NOL6;RPLP2;RPL7A;EXOSC2;TSR3;MDN1;RPS15;RPS9;NAT10;RPL8;SBDS;RPL28;DDX10;RPL11;EMG1;RSL1D1
C2	GOBP	prerank	extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	0.7481664962007875	1.9090049662245105	0.0	0.030398398589076836	0.229	8/17	12.40%	ITGAV;APPL1;GSK3B;BAX;BCL2L2;CASP2;GSK3A;BCL2
C2	GOBP	prerank	amino acid transport (GO:0006865)	0.6316774222039526	1.9088368128351627	0.0	0.02786519870665377	0.229	12/37	9.28%	SLC38A1;SLC7A11;SLC38A2;SLC7A1;SLC7A5;SLC7A6;SLC25A45;SLC36A4;SLC1A4;SLC43A1;SLC36A1;SLC6A15
C2	GOBP	prerank	positive regulation of transcription by RNA polymerase I (GO:0045943)	-0.7070519578571293	-1.9058371648277257	0.0	0.17204851749222477	0.616	12/22	10.65%	SMARCA4;UBTF;WDR43;DDX11;LYAR;SMARCB1;MTOR;EIF2AK3;PIH1D1;DHX33;PHF8;UTP15
