gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	contrast
ENSG00000000003.15	160.87360196312292	0.4382822475269381	0.3866954409461229	1.1334042275093763	0.2570445395976104		C2
ENSG00000000005.6	0.0						C2
ENSG00000000419.14	271.398571227287	0.36225367915728185	0.2884163031401406	1.2560097165563624	0.20911244725111067	0.4754972726668726	C2
ENSG00000000457.14	80.79507877974348	0.0021581413793629305	0.6081220328826411	0.003548862337930488	0.9971684234758309		C2
ENSG00000000460.17	106.7978351099365	0.028230209568463786	0.4359723465864354	0.0647522940147464	0.9483712255477755		C2
ENSG00000000938.13	0.0						C2
ENSG00000000971.17	159.52596115113778	-0.03320617075005039	0.4319216523616419	-0.0768800789876756	0.9387189453009878		C2
ENSG00000001036.14	762.5236467708647	-0.05878806030707839	0.14711683673295373	-0.39960117150826446	0.6894502934534591	0.8638690762699374	C2
ENSG00000001084.13	240.34866375730581	-0.32128779711108224	0.2977414321400278	-1.0790832663153866	0.28055061019922867	0.5533244076567202	C2
ENSG00000001167.15	514.757103057497	-0.15240391617438787	0.22500597388367724	-0.6773327549657729	0.49819485311696365	0.7451526544021132	C2
ENSG00000001460.18	20.120038176562968	0.7869501021598129	1.030084683653966	0.7639664142644131	0.44488725745730573		C2
ENSG00000001461.17	250.31787326686973	-0.055839044126837635	0.2902345115235841	-0.19239284754149652	0.8474344945852804	0.9406935163010905	C2
ENSG00000001497.18	496.246647854333	-0.98811436224071	0.23044904519811568	-4.28777806994702	1.804692660049771e-05	0.0007805000870293682	C2
ENSG00000001561.7	11.421612316271458	1.0359098214751474	1.818789963137624	0.5695598955736937	0.5689762357495716		C2
ENSG00000001617.12	0.0						C2
ENSG00000001626.18	0.0						C2
ENSG00000001629.10	713.7584455117204	0.1981204210545851	0.1279517340954932	1.5483996559728017	0.12152610400947626	0.35192045086682905	C2
ENSG00000001630.18	1030.5020955829643	0.43215238061222794	0.13726565491779627	3.1482921264684114	0.0016422748207790393	0.021349572670127513	C2
ENSG00000001631.17	147.40785014572086	0.6417119489175488	0.5389490148704285	1.1906728302895704	0.2337820480178846		C2
ENSG00000002016.18	27.78442796996519	-0.5796727943318429	1.080352400068686	-0.5365589915799593	0.5915722771294529		C2
ENSG00000002079.14	7.19890184951729	-4.812931786949099	1.9844368676460058	-2.4253388280667916	0.015294105067157468		C2
ENSG00000002330.14	231.4902317046699	0.1380938770512232	0.3921100859595003	0.35218139496030826	0.7247022289353227	0.8852417664509932	C2
ENSG00000002549.13	499.1675748879573	-0.2456453677087937	0.202067846865924	-1.2156578669924873	0.22411528049422424	0.49186428226543344	C2
ENSG00000002586.20	406.6223548743675	-0.16563458271053982	0.9430205165016367	-0.17564260778227975	0.860574726506796	0.9457844836800904	C2
ENSG00000002586.20_PAR_Y	401.45852640078243	0.13114836449553557	0.6684455318694822	0.19619902930422017	0.8444543877957238	0.9403935472676408	C2
ENSG00000002587.10	0.28004333409780197	0.6532826730487984	4.337213843397043	0.15062265699519364	0.8802733876018916		C2
ENSG00000002726.21	0.0						C2
ENSG00000002745.13	0.08247657101473553	-0.9055502027991895	4.315324996415317	-0.20984519208898939	0.8337885000583559		C2
ENSG00000002746.15	73.3896736055483	-0.7570482586550203	0.5570487131114543	-1.3590342116157983	0.17413574797765652		C2
ENSG00000002822.16	349.4926725535483	-1.4028241988348333	0.33376599194659257	-4.20301718174842	2.6338058822693397e-05	0.0010498731037937483	C2
ENSG00000002834.18	3266.9025403458154	-0.2796507290286987	0.12640976215984576	-2.2122557961550386	0.02694899552937666	0.14223837225575633	C2
ENSG00000002919.15	51.33091685646173	0.007600444716624078	0.732575499212551	0.010374964389054553	0.9917221246002877		C2
ENSG00000002933.9	0.03822249368877916	0.07620501694039988	4.424026962234798	0.017225260512857474	0.9862569102021231		C2
ENSG00000003056.8	974.4514110329467	-0.3152637132153581	0.17071654235859401	-1.8467086367830683	0.06478937928523018	0.24057874451760275	C2
ENSG00000003096.15	58.38125331202782	0.43692219800012205	0.5818838849406762	0.7508752335436593	0.4527277466304853		C2
ENSG00000003137.9	62.332263781901034	0.3256903878169534	0.5885462763256654	0.5533811034372026	0.5800024756265828		C2
ENSG00000003147.19	0.0						C2
ENSG00000003249.15	78.66916852863754	0.12808139572744984	0.7040534511488742	0.181919988487304	0.8556455176989728		C2
ENSG00000003393.16	377.415606130407	-0.3106577410014228	0.23438185738034156	-1.3254342485105621	0.18502716396837038	0.44726509615503585	C2
ENSG00000003400.16	22.615133672097578	-0.21089794364310122	1.1604222122546375	-0.18174242221142764	0.8557848722311239		C2
ENSG00000003402.21	372.98497347922216	-0.3315390659090467	0.18756163133644527	-1.7676273315960707	0.0771232256977911	0.26887480739846353	C2
