contrast	library	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
C2	GOBP	prerank	cation transport (GO:0006812)	0.3381725421925719	1.2612205220012294	0.05128205128205128	0.38914950823347044	1.0	41/127	25.31%	SLC7A1;SLC7A6;SLC36A4;PANX1;ANO6;CHP1;SLC11A2;SLC6A9;NEDD4L;SLC12A2;ANO10;SLC36A1;KCNC1;SCN9A;SCNN1D;SLC8A1;ATP10D;KCNJ3;SLC1A1;KCNN2;KCNMB1;FGF13;SLC22A4;KCNS1;SLC8A2;KCNH1;NDFIP2;MCOLN1;KCNMB3;KCNH3;SLC5A6;ATP1A2;SLC6A17;TRPM7;TRPM4;SGK1;KCNAB3;KCNK4;KCNK6;CNGB1;NDFIP1
C2	GOBP	prerank	regulation of intracellular signal transduction (GO:1902531)	-0.3243606475166647	-1.2602129390058876	0.026595744680851064	0.4107808591658389	1.0	86/394	11.06%	MAP4K4;AKAP12;SUPT16H;RRS1;SSRP1;CHD4;TAOK2;NOP2;PRKAR1A;PIN1;EZR;NOC2L;ARHGAP22;AKT1;ABR;ITSN1;RHOC;BOP1;BCR;DAXX;ARHGDIA;MINK1;PREX1;ARHGEF18;BRPF1;TAOK3;MYO9B;TRAF4;FLCN;MCF2L;TAF3;OPTN;TRAF2;HDAC1;TRIP10;ARAP1;ARHGAP31;TPX2;MTOR;RALBP1;IKBKG;CHD3;ARHGAP24;EHMT1;STARD8;MEAF6;SYDE2;ARAF;EHMT2;RNF34;PLEKHG5;PAK4;STK11;TAF7;TAF1;WWC3;ARHGEF26;DAB2IP;TIAM2;SPHK2;SQSTM1;PAK1IP1;BRD7;PIK3R2;ARHGAP45;VAV2;TIAM1;L3MBTL1;HSPB1;TTI1;TRAF3;AKAP13;AURKB;RPL11;DNA2;BANP;KAT6A;TCP11;ARHGAP6;GMIP;TAF12;PAK6;RCN3;MAPKAPK5;NET1;DAPK2
C2	GOBP	prerank	nucleotide catabolic process (GO:0009166)	0.5128021552397455	1.2600447881699102	0.16898608349900596	0.39093110783377677	1.0	3/15	4.55%	NT5E;NUDT15;DERA
C2	GOBP	prerank	positive regulation of phosphorylation (GO:0042327)	0.31360360832417794	1.2599885271193145	0.04212860310421286	0.39018830393895676	1.0	39/211	8.06%	MET;RAP2A;SDCBP;EREG;EGFR;ITGB3;HIF1A;DDR2;ZBTB20;PTGES3;DAB2;CRKL;PRKAA2;PFKFB4;TGFB1;VEGFB;PSEN1;EFNA5;VEGFA;AKTIP;KCTD20;TESK1;PPIA;ROR1;PRXL2C;P2RY1;VAC14;GPNMB;EPHB1;RB1CC1;PRKAA1;CDK2AP1;IL34;MAPK3;CLIP3;ROS1;MIF;LMO4;TFRC
C2	GOBP	prerank	regulation of DNA recombination at telomere (GO:0072695)	-0.4808556002796803	-1.2598805794734294	0.15841584158415842	0.4093747421828028	1.0	6/20	8.93%	DAXX;TERF2IP;POLR2F;POLR2E;ACD;ATRX
C2	GOBP	prerank	negative regulation of DNA recombination at telomere (GO:0048239)	-0.4808556002796803	-1.2598805794734294	0.15841584158415842	0.4093747421828028	1.0	6/20	8.93%	DAXX;TERF2IP;POLR2F;POLR2E;ACD;ATRX
C2	GOBP	prerank	regulation of regulated secretory pathway (GO:1903305)	0.4385239281970769	1.259426391896557	0.14736842105263157	0.3906471668694764	1.0	10/30	20.57%	RAB5A;GSK3B;RIMS3;RAB15;RAB27A;SYT15;RIMS2;SYT2;SYT5;RAB3D
C2	GOBP	prerank	negative regulation of cell motility (GO:2000146)	0.350700235481458	1.258600832034371	0.07789473684210527	0.3916327973748371	1.0	24/94	13.06%	PTEN;RAP2A;STC1;SERPINE1;CLIC4;NF1;FOXO3;CYP1B1;DUSP3;DUSP10;ROBO1;DAG1;TP53INP1;WAS;RAP2C;SRGAP2B;MIF;ENG;RECK;DUSP22;ADARB1;FRMD5;STK26;RNF41
C2	GOBP	prerank	negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	0.37999368205285045	1.258597173814378	0.1079913606911447	0.3907819871516497	1.0	23/60	19.40%	CAV1;MTMR4;LTBP1;TGFB1;CD109;RPS27A;FBN1;PEG10;PDPK1;SMURF2;ZNF451;SPRED2;FKBP1A;SIRT1;UBC;PPM1A;TGFBR1;UBA52;SPRED3;SNX25;ADAM17;SMAD3;BAMBI
C2	GOBP	prerank	negative regulation of cell population proliferation (GO:0008285)	0.3028961452968869	1.2585771099004244	0.01805869074492099	0.38998076130705167	1.0	87/313	16.59%	PTEN;IGFBP3;WARS1;EREG;FTH1;B2M;NF1;CNOT7;ETS1;CYP1B1;S100A11;BTG1;GREM1;ITGB1BP1;CDH13;HMOX1;TGFB1;ADGRB1;PPP2R5C;KLF10;EIF2AK2;MDM4;REST;NMI;GDF5;PTPN14;CSNK2B;SLC16A2;APC;TMEM115;VGLL4;KLF4;TMEM127;ATF5;FKTN;DUSP10;SMYD2;GPNMB;KAT2B;TP53INP1;TRIB1;CD164;SH2B3;BMPR2;TBRG1;IGFBP7;TBX3;H2AC6;PLPP1;ZNF268;HMGA1;CTNNB1;ATRAID;TP53;IFIT3;MED25;CGRRF1;TGFB2;E2F3;GATA6;RNF139;ADARB1;TREM2;PEX2;RBBP4;CHD5;TFAP2A;CLMN;RNF41;TNFAIP3;ACVR1C;MYO16;ZNF503;RAF1;ANG;THAP12;KDM2B;CELF1;CDKN3;TPTE;ARID2;H2AC4;ING4;ALDH1A2;SOD2;CDC6;CYP27B1
C2	GOBP	prerank	regulation of mitotic cell cycle (GO:0007346)	-0.3448485434812295	-1.2584872623748624	0.04805914972273567	0.41136528359982183	1.0	38/168	9.11%	RNF40;APP;HNRNPU;PIN1;PSMD7;ANAPC2;RNF20;MAEA;PSMD4;PSMC3;TTLL12;ANAPC15;CDK11B;CDK11A;SPHK1;PSMA7;PSMC5;CDKN1B;SCRIB;DAPK3;PSMD2;XPC;PSMC2;PSMD6;RCC1;PSMB8;PSME1;CDK5RAP3;PSMD8;MKI67;CCDC57;CUL7;TFAP4;BUB1B;L3MBTL1;PSMD3;HSF1;ERCC2
C2	GOBP	prerank	cyclic-nucleotide-mediated signaling (GO:0019935)	0.44569502309292236	1.2581435988170913	0.15120967741935484	0.3901517398752161	1.0	5/25	3.04%	AHR;PDE7A;MAPK7;PDE4D;NUDT4
C2	GOBP	prerank	response to purine-containing compound (GO:0014074)	0.5103384262781318	1.257827669734709	0.19019607843137254	0.39003343154087944	1.0	3/15	7.75%	P2RY1;NDUFS4;RYR1
C2	GOBP	prerank	mitotic cytokinesis (GO:0000281)	-0.4104431506194532	-1.2575627191357253	0.10456273764258556	0.4122795808121075	1.0	17/48	14.01%	INCENP;CHMP4B;RHOC;SPTBN1;RTKN;CNTROB;CIT;KIF4A;CUL7;STMN1;CKAP2;SEPTIN6;PLK1;ROCK1;KLHDC8B;MYH10;ARL3
C2	GOBP	prerank	protein maturation (GO:0051604)	0.3528707432826864	1.2574956713123333	0.07640449438202247	0.389853250827366	1.0	32/86	21.16%	CPD;MME;TSPAN5;PSEN1;PITRM1;ADAM10;ISCA1;GLRX3;MMP16;TSPAN14;OGT;SRGN;XPNPEP3;BACE1;DDI2;MAGEF1;NAA60;TSPAN33;CASP2;PHEX;ADAMTS3;LONP2;F3;PSENEN;TSPAN17;ADAM17;NCSTN;LIPT1;AEBP1;NDUFAB1;PCSK6;APH1B
C2	GOBP	prerank	fibroblast growth factor receptor signaling pathway (GO:0008543)	-0.377169243527692	-1.257277952855936	0.08522727272727272	0.41191869932874836	1.0	10/65	5.83%	HNRNPM;GTF2F1;HNRNPA1;HNRNPF;POLR2F;POLR2E;HNRNPH1;PTPN11;SHCBP1;KIF16B
C2	GOBP	prerank	positive regulation of gene expression (GO:0010628)	-0.3289839878242819	-1.2569752969516386	0.03161397670549085	0.4115785132681129	1.0	109/390	17.48%	POLR1G;HSPA1B;NPM1;MSN;U2AF2;APP;DNMT1;HNRNPD;MYBBP1A;PPM1F;ERP29;BAZ1B;EZR;EEF2;CTCF;SOD1;FLOT1;AKT1;RDX;FUBP1;POLR2F;DDRGK1;MTOR;UPF3A;HMGN5;FUBP3;HGS;POLR2E;EIF4A3;HABP4;S100A13;SRPK2;PASK;TADA3;ZNF804A;STAT3;PLXNB2;KAT2A;IL6;MACROH2A1;EIF2AK3;MYO1C;NOS1AP;ACTG1;AGO2;DDX21;ITK;RPS3;PDCL3;GSN;GAS6;ZBTB7B;SOX4;EPHB2;OSR2;NAT10;ZC3H12A;SNF8;SPHK2;RIPK1;GPER1;PAX6;MOV10;RPL11;POLR1A;DEK;CALCOCO1;DDX3X;PPARGC1A;C1QTNF1;SPRY2;TLE1;HAND2;ACTA2;CLU;ZNF580;FXR2;INHBA;SAMD4A;ROCK1;CSF1;CARD9;DYRK1A;HSPA1A;MEF2C;ERCC6;PIK3CG;HINFP;METTL3;DDX5;POLR1C;NOS3;BMP4;E2F1;PDE2A;DTNBP1;AFDN;TTBK1;ADAM19;EPB41L4B;PHF2;MAZ;PYM1;PKP1;HEY1;ZPR1;ITGAX;PLSCR1;EIF6
C2	GOBP	prerank	regulation of neuron death (GO:1901214)	-0.37516894966340264	-1.2569593632400327	0.0843806104129264	0.41053437568473633	1.0	23/75	14.82%	EIF4G1;CHMP4B;AKT1;DAXX;EGLN2;TRAF2;UBB;IKBKG;SNCA;RILPL1;GPR75;HLA-F;CHMP4A;PPARGC1A;SARM1;TSC1;CLU;CSF1;MAPT;MEF2C;FOS;BTBD10;GRID2
C2	GOBP	prerank	ceramide catabolic process (GO:0046514)	0.5094329680722642	1.2568991148134039	0.18049792531120332	0.39030830754566537	1.0	5/15	13.72%	HEXB;ASAH2;ASAH1;GM2A;NAGA
C2	GOBP	prerank	aspartate family amino acid metabolic process (GO:0009066)	0.5074383760148488	1.2565812179582967	0.18908382066276802	0.3901354778003622	1.0	4/15	16.09%	ASNS;NIT2;MTHFR;MSRA
C2	GOBP	prerank	regulation of cytokinesis (GO:0032465)	-0.3888139915366968	-1.2563217693779853	0.08487084870848709	0.4107631462315046	1.0	18/69	11.07%	CALM3;PIN1;PRC1;FLCN;FSD1;SVIL;VPS4A;CIT;GIPC1;RAB11FIP3;PRPF40A;ENTR1;KIF13A;ZFYVE19;AURKB;GIT1;PLK1;CETN2
C2	GOBP	prerank	transcription by RNA polymerase II (GO:0006366)	-0.32824407364952124	-1.2561663215349863	0.03152364273204904	0.4100600882569262	1.0	103/301	20.10%	IWS1;SUPT16H;GTF2F1;SUPT5H;DRAP1;SSRP1;SRRT;PAF1;RTF1;CSTF2T;PARP1;NCOR2;PABPN1;ADRM1;NELFE;LEO1;TAF3;POLR2F;HDAC1;NELFB;SNAPC5;RREB1;POLR2E;FIP1L1;HDAC5;SUPT6H;WDR33;CBFB;SNAPC4;NR4A1;TAF7;PPARD;DDX21;TAF1;CLP1;GTF2H1;LSM11;INTS11;HDAC3;ZBTB7B;NR1H3;NABP1;NR2F1;CCN2;THRA;SNRPF;SNW1;ABT1;CSTF2;ESRRA;RPAP1;GMEB2;ELL3;INTS4;NR6A1;ERCC2;CDK12;DEK;ELOA;NRBP1;PPARGC1A;TAF12;INTS3;INTS1;NR1H2;NFKB1;TEAD3;IRF9;TAF9;SSU72;CPSF1;CSTF3;NELFA;TAF5;ERCC6;PHAX;DDX5;RORC;INTS5;KLF13;PRRX1;MAZ;MED16;DEAF1;TAF2;NR2C2AP;ZNF473;SUPT4H1;POLR2J;TRIP11;TAF5L;HDAC9;TAF8;NR4A3;RNGTT;SYMPK;MLLT1;INTS2;NOTCH3;TEAD4;PMF1;SNAPC1;NFYA
C2	GOBP	prerank	membrane organization (GO:0061024)	0.3113440453602128	1.255659370613614	0.02914798206278027	0.39132937377486	1.0	59/224	12.69%	GLTP;EREG;UBXN2B;EGFR;CHMP1B;PDCD6IP;RAB5A;ACTR2;CLTCL1;AP2B1;VAPA;DAB2;CLTC;PLEKHA8;SH3GLB1;ARPC3;STON2;DNAJC6;FCHO2;TMEM33;NUP155;ACTR3;AP2A2;VAPB;AP2S1;CHMP2B;STAM;CHP1;ATP2C1;ACTB;TMEM170A;VAMP3;RPS27A;LEMD2;SCARB2;AAK1;EPS15;OXA1L;ANK3;MOSPD3;TFRC;VAMP8;REEP3;NEMP1;COX18;AGFG1;GAPVD1;NPC1;CCDC88A;CNTN2;PIK3C2A;SYNJ1;SAR1A;IL7R;UBC;CTDNEP1;PLEKHA3;EPN2;RABIF
C2	GOBP	prerank	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	0.35234113851715243	1.255493020366517	0.09915611814345991	0.39084823108963335	1.0	27/89	13.57%	CAV1;MTMR4;SDCBP;TRIM33;EP300;DAB2;TGFB1;CD109;SMAD4;HIPK2;RPS27A;NREP;LATS1;BCL9;PEG10;PDPK1;SMURF2;ZNF451;SPRED2;CREBBP;FKBP1A;ENG;SIRT1;UBC;PPM1A;RNF111;TGFBR1
C2	GOBP	prerank	cellular response to glucose starvation (GO:0042149)	0.406923126216994	1.2554058264376313	0.1127659574468085	0.390210104761112	1.0	15/41	15.31%	ASNS;FOXO3;PRKAA2;SH3GLB1;IFI16;ATF4;SESN2;PRKAA1;CPEB4;MTMR3;TP53;PIK3C3;PRKAG1;XBP1;NIM1K
C2	GOBP	prerank	lymphocyte proliferation (GO:0046651)	-0.48678424356071415	-1.2552559354453174	0.1722689075630252	0.4110542840924605	1.0	5/19	16.52%	MSN;HELLS;MEF2C;PIK3CG;CD40
C2	GOBP	prerank	negative regulation of response to stimulus (GO:0048585)	0.38836196178452354	1.2549939250323825	0.12526096033402923	0.3902971431593799	1.0	14/50	15.45%	IGFBP3;MAPK7;TLE5;KLF7;KLF4;MAP2K5;SH2B3;SRMS;RBL1;SIRT1;VPS13C;FBXO5;SOCS5;CASK
C2	GOBP	prerank	regulation of mitochondrion organization (GO:0010821)	0.39376039928545026	1.254482975383575	0.12527964205816555	0.39052326520484204	1.0	21/46	21.44%	VPS35;EP300;VDAC1;SREBF1;GSK3B;OMA1;PID1;RHOT1;MFF;HAX1;TREM2;GSK3A;DNM1L;MGARP;CSNK2A2;PARL;FZD5;SREBF2;PLSCR3;CYRIB;HTRA2
C2	GOBP	prerank	positive regulation of axon extension (GO:0045773)	-0.47251679864443075	-1.2543336758135726	0.18233082706766918	0.4120085363036162	1.0	7/21	13.31%	DBN1;GOLGA4;DBNL;RUFY3;LIMK1;MAPT;ZFYVE27
C2	GOBP	prerank	positive regulation of proteasomal protein catabolic process (GO:1901800)	-0.37953731192066015	-1.254258412832135	0.08379888268156424	0.41111329522196793	1.0	29/78	16.19%	HSPA1B;RAD23A;PSMC3;DVL1;FBXO22;STUB1;DDRGK1;PSMC5;ARIH2;KEAP1;PSMC2;USP5;HSPBP1;BAG6;TAF1;DAB2IP;ATXN3;SH3RF2;BAG2;NUB1;PLK1;CLU;HECTD1;TMEM259;HSPA1A;SMAD7;DNAJB2;VCP;FBXW7
C2	GOBP	prerank	inorganic anion transport (GO:0015698)	0.4142851187909459	1.253517913752013	0.12159329140461216	0.3918616906127908	1.0	6/37	7.83%	CLIC4;ANO6;ANO10;RACGAP1;TTYH3;ENPP1
C2	GOBP	prerank	negative chemotaxis (GO:0050919)	0.44873336383955864	1.2535000773502984	0.1459227467811159	0.39106442573658906	1.0	5/28	5.26%	ITGB3;ITGAV;SEMA3C;SEMA4F;ROBO1
C2	GOBP	prerank	regulation of cell motility (GO:2000145)	-0.3576977250117832	-1.2534950385873778	0.05776173285198556	0.411866271517929	1.0	15/116	4.30%	LMNA;CAVIN1;PIN1;FLNA;AMOTL2;AMOTL1;AKT1;MINK1;NEXN;CCDC25;PKN1;DAPK3;SLK;LDB1;PLXNB2
C2	GOBP	prerank	glycoprotein biosynthetic process (GO:0009101)	0.3658234363227869	1.2534621476990906	0.09670781893004116	0.39031515604740025	1.0	20/70	20.50%	FAM20B;XYLT1;NUS1;ST3GAL5;ALG3;B3GNT5;MPI;B3GALT5;BMPR2;DAD1;DDOST;NPC1;B3GALT1;GCNT2;FUT1;TMEM106A;B3GALT9;ATP7A;GCNT1;ST3GAL3
C2	GOBP	prerank	substantia nigra development (GO:0021762)	0.40964856226562796	1.253153961472783	0.12903225806451613	0.3901737176067129	1.0	11/37	11.64%	YWHAQ;ZNF148;CALM1;ATP5PF;CDC42;GNB4;ACTB;MAPKAP1;RAD1;SYPL2;ATP5PB
C2	GOBP	prerank	positive regulation of defense response (GO:0031349)	0.36865355092883656	1.2530037146462978	0.11208791208791209	0.38965399764586856	1.0	11/69	5.20%	AKIRIN2;SERPINE1;EREG;RIOK3;ETS1;POLR3F;SLC15A4;NMI;NPAS2;TSLP;PDCD4
C2	GOBP	prerank	positive regulation of catalytic activity (GO:0043085)	0.41888451271355687	1.2524892525938789	0.13414634146341464	0.38997897541677035	1.0	12/35	11.29%	CAV1;XRCC5;PSEN1;BCAS3;MAPK3;FXN;PHACTR4;CHTOP;ABL2;MAPK8;SLC5A3;POT1
C2	GOBP	prerank	positive regulation of cellular component biogenesis (GO:0044089)	0.3573340223832014	1.252342443157643	0.08433734939759036	0.38949444801600397	1.0	16/79	8.06%	SDCBP;WARS1;PDCD6IP;LGALS3;TGFB1;SYNPO;SH3GLB1;SDC4;VEGFA;STAM;AJUBA;RAB7A;GSK3B;BAX;PRKCA;TFRC
C2	GOBP	prerank	positive regulation of organelle organization (GO:0010638)	0.43132272510248343	1.2522965905484322	0.15677966101694915	0.3888074298637748	1.0	12/30	11.84%	ANXA1;LNPK;SMCR8;ATL3;SORBS3;GSK3B;RAB3GAP2;SURF4;ELAPOR1;TREM2;SYNJ1;ANXA2
C2	GOBP	prerank	intermediate filament organization (GO:0045109)	-0.5151236521589236	-1.2522728305616446	0.19646365422396855	0.4136331039364405	1.0	6/16	17.31%	DNAJB6;DES;MTM1;TCHH;EPPK1;PKP1
C2	GOBP	prerank	regulation of presynapse organization (GO:0099174)	-0.530321672611817	-1.2520646439420615	0.19186046511627908	0.4120037949201495	1.0	3/15	4.05%	EIF4G1;APP;SNCA
C2	GOBP	prerank	regulation of presynapse assembly (GO:1905606)	-0.530321672611817	-1.2520646439420615	0.19186046511627908	0.4120037949201495	1.0	3/15	4.05%	EIF4G1;APP;SNCA
C2	GOBP	prerank	steroid hormone biosynthetic process (GO:0120178)	0.4567440252782865	1.251937887438778	0.158953722334004	0.3886613386019178	1.0	15/25	31.21%	SRD5A3;SRD5A1;TSPO;HSD17B8;DHCR7;STARD3NL;MED1;FDX1;HSD17B1;AKR1B15;CYP11A1;HSD17B11;SRD5A2;STAR;STARD3
C2	GOBP	prerank	RNA methylation (GO:0001510)	-0.3898468941607644	-1.2517677434616117	0.1171003717472119	0.4115472417285811	1.0	16/57	14.57%	FTSJ3;NOP2;ZC3H13;MTERF4;VIRMA;RBM15;FBL;CMTR1;TRMT112;RBM15B;LCMT2;TRMT5;METTL3;MRM2;BUD23;ALKBH8
C2	GOBP	prerank	cell cycle G2/M phase transition (GO:0044839)	-0.35498061533409075	-1.251407888326251	0.05859375	0.41135282944489227	1.0	33/128	12.59%	HSP90AA1;DCTN1;CEP164;PCNT;CEP250;YWHAE;AKAP8;TUBB4B;OPTN;CEP131;AKAP9;ODF2;CEP41;CEP152;HAUS5;NES;CDK5RAP2;AKAP8L;CEP135;DYNLL1;SDCCAG8;CCDC57;DNM2;PPP1R12A;TUBB;TUBG1;CEP72;NDE1;PLK1;CETN2;DCTN3;HAUS8;DYNC1I2
C2	GOBP	prerank	regulation of ERK1 and ERK2 cascade (GO:0070372)	0.31990301259277576	1.2512992943645975	0.05739514348785872	0.38922405794769144	1.0	35/160	12.45%	PTEN;EGFR;ITGB1BP1;CRKL;TGFB1;SMAD4;CD44;PDGFC;RANBP9;DUSP3;DLG1;FERMT2;BRAF;HTR2A;ROR1;ATP6AP1;PRXL2C;YWHAZ;DUSP10;SYNJ2BP;P2RY1;GPNMB;EPHB1;MAPK3;ROS1;PRKCA;MIF;SPRED2;SHC1;ANGPT1;PTPN22;TREM2;MFHAS1;ZDHHC17;GCNT2
C2	GOBP	prerank	positive regulation of apoptotic process (GO:0043065)	-0.3242148932681298	-1.251014167256475	0.03374777975133215	0.41118668211648957	1.0	70/279	11.73%	DNAJA1;CCAR2;MYBBP1A;ZNF622;BRMS1;SOD1;RBM5;ABR;ITSN1;JUN;PREX1;ARHGEF18;FLCN;MCF2L;RRP1B;CTNNBL1;PTRH2;UBB;SCRIB;DAPK3;SRPK2;PRMT2;SNCA;SFRP2;SUDS3;CCAR1;IL6;ANKRD1;PLEKHG5;TRAF7;RPS3;ARHGEF26;DAB2IP;TNFRSF12A;BIN1;HIP1R;PNMA1;SOX4;TFPT;FADD;FANK1;SLC27A4;TIAM2;ZC3H12A;TFAP4;SPHK2;RIPK1;SQSTM1;DNM2;AIFM1;VAV2;GPER1;TIAM1;TGM2;PRR7;BCLAF1;AKAP13;ITGA6;DDX3X;ING3;TRIM39;DIABLO;EEF1E1;NET1;MLLT11;DAPK2;APBB1;CLU;EPHA7;MAP3K11
C2	GOBP	prerank	positive regulation of protein modification process (GO:0031401)	-0.3365890143869728	-1.2509844364635478	0.04158790170132325	0.410227699364296	1.0	35/186	8.95%	HSP90AA1;APP;CALM3;PIN1;PLAUR;ERP29;BRMS1;FLOT1;AKT1;DAXX;CCND1;GOLGA2;HRAS;FLCN;TERF2IP;KDR;RALBP1;ILK;C3;RALB;NOS1AP;DVL3;ANKLE2;CNEP1R1;RAPGEF3;HDAC3;GAS6;HLA-DRB1;PPP1R7;RIPK1;MYDGF;ATG14;GPER1;ASPSCR1;PGF
C2	GOBP	prerank	sulfur compound biosynthetic process (GO:0044272)	0.34916551704577004	1.2508215111337413	0.07453416149068323	0.38937333339209973	1.0	16/91	10.26%	B4GALT1;DSEL;MGST3;CHPF;MGST1;VCAN;CTH;CHAC1;SLC35B2;ESD;GSTT2B;GSTK1;SLC35B3;GCLM;ANGPT1;CHSY1
C2	GOBP	prerank	sterol homeostasis (GO:0055092)	0.37505149523894454	1.2496168949749855	0.09341825902335456	0.3911998707441451	1.0	13/57	11.86%	CAV1;ABCA1;TMEM97;RORA;NR1D1;CD24;SOAT1;MTTP;TTC39B;TSKU;NPC1;NPC2;SIRT1
C2	GOBP	prerank	protein N-linked glycosylation via asparagine (GO:0018279)	0.4334821138412566	1.2495175021809901	0.1504950495049505	0.3905808339710549	1.0	20/28	29.03%	MGAT5;OST4;RPN2;STT3B;DPM2;DAD1;DDOST;DPM1;UBE2J1;B4GALNT2;STT3A;MCFD2;LMAN1;ALG8;OSTC;UGGT1;MAGT1;MGAT2;DPM3;ASGR1
C2	GOBP	prerank	positive regulation of catabolic process (GO:0009896)	0.3890682388090745	1.2485272878103495	0.11648351648351649	0.391862533669384	1.0	24/56	21.63%	ITCH;CSNK2A1;WWP1;NEDD4;TIPARP;APC;AREL1;NEDD4L;RAB7A;GSK3B;NSF;SMURF2;OAZ2;GSK3A;RNF41;TNFAIP3;DTL;STX5;IDE;PLK2;TNFSF12;DDB1;TRIM32;OAZ1
C2	GOBP	prerank	positive regulation of nervous system development (GO:0051962)	-0.424912476503834	-1.2484723822219332	0.1326923076923077	0.41465015449664244	1.0	13/38	14.82%	DLG5;SPEN;EPHB2;ZNF335;SNW1;CLSTN1;GPER1;TGM2;CLSTN2;FAIM;EPHB3;CLSTN3;GRID2
C2	GOBP	prerank	regulation of cell cycle (GO:0051726)	-0.32334379708339817	-1.248283113456309	0.03484320557491289	0.41400993179547435	1.0	71/271	15.90%	HSP90AB1;RNF40;CALR;MYBL2;HNRNPU;RAD23A;MYBBP1A;CENPF;PES1;TRIM21;PPP1R9B;RNF20;MAEA;PPP1R15A;BOP1;JUN;TTLL12;CCND1;GAS2L1;HRAS;MFN2;CDK11B;CDK11A;BAP1;ZBTB17;CDKN1B;MEN1;DAPK3;SRPK2;STAT3;ANKRD17;GADD45GIP1;CDK5RAP3;NR4A1;CDK4;STK11;DAB2IP;BIN1;MECOM;CTBP1;MADD;LIN9;TFAP4;GPER1;SND1;L3MBTL1;LIN37;UHRF2;E4F1;CSNK2A3;JUNB;TSC1;PLK1;APBB1;BTG4;INHBA;FOXO4;TSPYL2;RRP8;METTL3;NF2;CDC25A;GATA3;IRF1;BMP4;MLF1;TARDBP;TP73;SIPA1;PPP1R13B;MCIDAS
C2	GOBP	prerank	positive regulation of defense response to virus by host (GO:0002230)	-0.4839931985399846	-1.2479400926489188	0.17659137577002054	0.4138207859669444	1.0	5/22	10.28%	HSP90AA1;PQBP1;TRIM44;ZC3H12A;ZDHHC1
C2	GOBP	prerank	Rac protein signal transduction (GO:0016601)	0.48975851297806705	1.2472017504697546	0.18043478260869567	0.3938467204286158	1.0	10/17	23.48%	CDH13;RHOG;NCKAP1;ABI2;HACD3;RAC1;EPS8;WASF1;BRK1;FARP2
C2	GOBP	prerank	negative regulation of developmental growth (GO:0048640)	0.4458675177539906	1.2466024331545613	0.1483050847457627	0.3943095338578315	1.0	9/26	18.43%	PTEN;BBS2;RTN4;DUSP10;RNF6;RTN4R;ULK2;KIAA0319;FGF13
C2	GOBP	prerank	phagosome maturation (GO:0090382)	0.4116319473957191	1.2463012722430706	0.13541666666666666	0.39412032771327105	1.0	13/36	16.43%	ATP6V1C1;ATP6V0C;RAB32;ATP6V1A;RAB31;RAB7A;ATP6V1D;SLAMF8;PIKFYVE;ATP6V0B;RAB14;ATP6V0E1;RAB34
C2	GOBP	prerank	regulation of protein targeting to mitochondrion (GO:1903214)	0.4084033799319964	1.2461818877389341	0.14377682403433475	0.39355173076681316	1.0	16/37	19.50%	UBE2L3;NPEPPS;SH3GLB1;LEPROT;SREBF1;BAG4;UBE2D3;ATG13;HAX1;GSK3A;UBL5;LMAN1;CSNK2A2;PARL;FZD5;SREBF2
C2	GOBP	prerank	DNA duplex unwinding (GO:0032508)	-0.3977290097212642	-1.2456973263347835	0.1224105461393597	0.4177678116933041	1.0	13/50	11.07%	MCM7;MCM2;DDX11;PARP1;TWNK;UBB;XPC;GTF2H1;MCM4;ERCC2;RTEL1;PIF1;CETN2
C2	GOBP	prerank	arachidonic acid metabolic process (GO:0019369)	0.4229482970545541	1.245612972721901	0.1312127236580517	0.3938464674871349	1.0	16/33	26.38%	PTGES3;CYP1B1;MGLL;AKR1C3;CYP1A1;ALOXE3;GPX1;CYP2U1;HPGDS;PNPLA8;EPHX1;CYP4F2;DAGLB;PLA2G4B;ALOX12B;PTGS2
C2	GOBP	prerank	apical junction assembly (GO:0043297)	-0.4096206389791396	-1.245549926410206	0.1431261770244821	0.4170036781777689	1.0	14/43	18.87%	RAB13;VCL;RHOC;PARD3;WDR1;PRKCI;FBF1;CLDN4;CLDN7;AFDN;PECAM1;MICALL2;CTNNA1;CLDN2
C2	GOBP	prerank	positive regulation of vasculature development (GO:1904018)	0.3512782280819042	1.2453917940049515	0.11038961038961038	0.39350066407640394	1.0	23/84	15.04%	SERPINE1;HIF1A;ETS1;CYP1B1;BTG1;HMOX1;VEGFB;HIPK2;VEGFA;HSPB6;RUNX1;ADAM12;PRKCA;PDPK1;SEMA5A;GATA6;ITGB1;GDF2;SIRT1;F3;ANGPTL4;EMC10;XBP1
C2	GOBP	prerank	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	-0.39228919192697265	-1.2447904368380094	0.13026819923371646	0.41765063791470014	1.0	14/54	13.53%	APP;HLA-E;STAT3;IL6;PTPN11;EPHB2;FADD;SPHK2;RIPK1;HSPB1;SPN;CLU;HMGB1;CYBA
