contrast	library	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
C1	REACTOME	prerank	mRNA Splicing - Major Pathway R-HSA-72163	-0.6435995745153031	-2.430178276324105	0.0	0.0	0.0	70/181	8.04%	GTF2F1;SART1;HNRNPM;DDX23;U2AF2;SNRNP70;SF3B2;PUF60;DDX46;HNRNPD;DHX38;PRPF6;SRSF11;YBX1;SRRT;SNRNP200;DHX16;HNRNPA1;SF3A1;DDX42;CTNNBL1;HNRNPF;PABPN1;CASC3;HNRNPA2B1;CSTF2T;ALYREF;RBM42;SUGP1;CHERP;PRPF31;HNRNPH1;RBM17;CCAR1;HNRNPU;SRSF4;RBM5;SLU7;FIP1L1;CPSF1;BUD31;PQBP1;HNRNPK;POLR2F;HNRNPUL1;U2AF1L4;FUS;SYF2;SNW1;RBM8A;SNRNP27;HNRNPA3;DNAJC8;SF1;SNRPB;GTF2F2;HNRNPR;LSM4;TFIP11;CWC25;PRCC;DHX15;CPSF7;SRSF6;SNRPF;SF3A2;CD2BP2;POLR2E;EIF4A3;EFTUD2
C1	REACTOME	prerank	mRNA Splicing R-HSA-72172	-0.6320404299500348	-2.4087963576299827	0.0	0.0	0.0	72/189	8.39%	GTF2F1;SART1;HNRNPM;DDX23;U2AF2;SNRNP70;SF3B2;PUF60;DDX46;HNRNPD;DHX38;PRPF6;SRSF11;YBX1;SRRT;SNRNP200;DHX16;HNRNPA1;SF3A1;DDX42;CTNNBL1;HNRNPF;PABPN1;CASC3;HNRNPA2B1;CSTF2T;ALYREF;RBM42;SUGP1;CHERP;PRPF31;HNRNPH1;RBM17;CCAR1;HNRNPU;SRSF4;RBM5;SLU7;FIP1L1;CPSF1;BUD31;PQBP1;HNRNPK;POLR2F;HNRNPUL1;U2AF1L4;FUS;SYF2;SNW1;RBM8A;SNRNP27;HNRNPA3;DNAJC8;SF1;SNRPB;GTF2F2;HNRNPR;LSM4;TFIP11;CWC25;SNRNP35;PRCC;DHX15;CPSF7;SRSF6;SNRPF;SF3A2;CD2BP2;POLR2E;EIF4A3;EFTUD2;SNRNP25
C1	REACTOME	prerank	Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203	-0.5515836217326247	-2.1601814022958554	0.0	0.0	0.0	85/239	11.09%	GTF2F1;SART1;HNRNPM;DDX23;U2AF2;SNRNP70;SF3B2;PUF60;DDX46;HNRNPD;DHX38;PRPF6;SRSF11;YBX1;SRRT;SNRNP200;DHX16;HNRNPA1;SF3A1;DDX42;CTNNBL1;HNRNPF;PABPN1;CASC3;HNRNPA2B1;CSTF2T;ALYREF;RBM42;SUGP1;CHERP;PRPF31;HNRNPH1;RBM17;CCAR1;HNRNPU;SRSF4;RBM5;SLU7;FIP1L1;CPSF1;BUD31;PQBP1;HNRNPK;POLR2F;HNRNPUL1;U2AF1L4;FUS;SYF2;SNW1;RBM8A;SNRNP27;HNRNPA3;DNAJC8;SF1;SNRPB;GTF2F2;HNRNPR;TPR;NUP62;LSM4;TFIP11;NUP93;CWC25;SNRNP35;PRCC;SARNP;DHX15;CPSF7;SRSF6;SNRPF;SF3A2;CD2BP2;POLR2E;EIF4A3;EFTUD2;SNRNP25;THOC5;WBP11;GPKOW;SEC13;XAB2;CWC22;CSTF2;METTL3;PRPF3
C1	REACTOME	prerank	Collagen Chain Trimerization R-HSA-8948216	-0.6896748250236768	-2.023258470792502	0.0	0.0025886740924798367	0.008	10/36	3.15%	COL7A1;COL6A2;COL5A1;COL1A1;COL5A2;COL1A2;COL6A3;COL6A1;COL16A1;COL13A1
C1	REACTOME	prerank	Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366	0.6170408909189113	2.0213694980227297	0.0	0.010573022263922358	0.011	22/57	15.24%	SLC44A1;SLC30A6;SLC39A10;SLC11A2;SLC41A2;SLC30A1;SLC30A5;SLC39A8;SLC39A6;SLC22A5;SLC30A7;SLC6A15;SLC41A1;RUNX1;SLC6A6;SLC16A7;SLC16A1;SLC39A14;SLC44A3;SLC22A4;SLC39A2;SLC44A2
C1	REACTOME	prerank	Apoptotic Execution Phase R-HSA-75153	-0.6491362173160846	-2.0203739257210565	0.0	0.0020709392739838694	0.008	25/48	13.46%	ACIN1;CLSPN;LMNA;PLEC;H1-4;DBNL;SPTAN1;KPNA1;HMGB2;GSN;BCAP31;H1-2;KPNB1;ADD1;H1-5;LMNB1;MAPT;DFFA;H1-0;TJP2;ROCK1;FZR1;DFFB;H1-1;CASP6
C1	REACTOME	prerank	Programmed Cell Death R-HSA-5357801	-0.5213685674752349	-2.0095276139265628	0.0	0.002070939273983869	0.009	85/191	16.45%	HSP90AA1;ACIN1;CDC37;CLSPN;LMNA;CHMP4B;PLEC;PSME1;H1-4;DBNL;PSMD4;PSMD7;SPTAN1;KPNA1;PSMC3;CHMP2A;STUB1;HMGB2;PSMA7;FLOT2;FLOT1;PSMD2;GSN;BCAP31;UBB;H1-2;AKT1;YWHAE;DAPK3;DIABLO;KPNB1;DYNLL2;YWHAB;ADD1;PSMD9;GSDMD;H1-5;GSDME;PSMB8;PSMC5;PSMD8;STAT3;LMNB1;IRF1;MAPT;PSMC2;FADD;YWHAH;FASN;PSMC4;YWHAG;DFFA;DYNLL1;H1-0;IRF2;TJP2;BAK1;PSMD6;RNF103-CHMP3;RIPK1;PPP3CC;CHMP6;UACA;ROCK1;UBC;SEM1;FZR1;DFFB;H1-1;CASP6;PSMB6;AKT2;GNL3;BAD;PSMD14;DAPK2;PSMD3;CHMP7;HMGB1;C1QBP;APIP;VIM;LY96;SEPTIN4;PPP1R13B
C1	REACTOME	prerank	Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328	-0.7211749332097743	-1.9743413910786873	0.0	0.004881499717247692	0.025	14/26	14.97%	TUBB6;CHMP4B;TUBB3;CHMP2A;TUBB4B;TUBB2A;VPS4A;TUBA1B;CC2D1B;TUBA1C;RNF103-CHMP3;CHMP6;TUBB;CHMP7
C1	REACTOME	prerank	HSF1 Activation R-HSA-3371511	-0.7089372998398649	-1.9633285075280447	0.0	0.0053067818895836645	0.032	9/26	6.40%	HSP90AA1;HSP90AB1;HSPA1B;FKBP4;UBB;YWHAE;HSPA1A;DNAJB6;SERPINH1
C1	REACTOME	prerank	Synthesis Of Very Long-Chain Fatty acyl-CoAs R-HSA-75876	0.7301359575273068	1.9195802728445064	0.0	0.03892794560807777	0.062	14/20	23.10%	TECR;HACD3;ACSL3;ACSL1;ACSBG1;ELOVL7;ACSL4;HACD2;HACD1;ELOVL1;ELOVL5;ELOVL4;ELOVL3;HSD17B12
C1	REACTOME	prerank	Collagen Formation R-HSA-1474290	-0.5595303807713571	-1.908560924564453	0.0	0.011620270370687266	0.077	24/80	7.98%	COL7A1;CTSL;COL6A2;PLEC;COL5A1;P4HB;COL1A1;COL5A2;COL1A2;PPIB;COL6A3;COLGALT1;COL6A1;P3H3;LOXL2;COL16A1;COL13A1;LAMB3;CTSB;SERPINH1;PLOD1;CD151;P4HA2;PLOD3
C1	REACTOME	prerank	Apoptosis R-HSA-109581	-0.50386789633292	-1.9055905077432564	0.0	0.010561790297317733	0.077	72/165	16.45%	ACIN1;CLSPN;LMNA;PLEC;PSME1;H1-4;DBNL;PSMD4;PSMD7;SPTAN1;KPNA1;PSMC3;HMGB2;PSMA7;PSMD2;GSN;BCAP31;UBB;H1-2;AKT1;YWHAE;DAPK3;DIABLO;KPNB1;DYNLL2;YWHAB;ADD1;PSMD9;GSDMD;H1-5;GSDME;PSMB8;PSMC5;PSMD8;STAT3;LMNB1;MAPT;PSMC2;FADD;YWHAH;FASN;PSMC4;YWHAG;DFFA;DYNLL1;H1-0;TJP2;BAK1;PSMD6;RIPK1;PPP3CC;UACA;ROCK1;UBC;SEM1;FZR1;DFFB;H1-1;CASP6;PSMB6;AKT2;BAD;PSMD14;DAPK2;PSMD3;HMGB1;C1QBP;APIP;VIM;LY96;SEPTIN4;PPP1R13B
C1	REACTOME	prerank	Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090	-0.6080752548669011	-1.9040500877181652	0.0	0.009789894749741925	0.078	14/49	7.36%	COL7A1;CTSL;COL6A2;PLEC;COL5A1;COL1A1;COL5A2;COL1A2;COL6A3;COL6A1;LOXL2;LAMB3;CTSB;CD151
C1	REACTOME	prerank	Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829	0.5820063248560924	1.9003410924253348	0.0	0.034923012932349604	0.083	24/55	13.44%	SEC24A;SC5D;TBL1XR1;SCD;NCOA6;SAR1B;SEC24D;IDI1;CHD9;SQLE;CYP51A1;INSIG2;INSIG1;SEC24B;MBD4;MBTPS2;GGPS1;DHCR7;NCOA2;SEC23A;SREBF1;HMGCS1;NFYB;SEC24C
C1	REACTOME	prerank	Heme Signaling R-HSA-9707616	0.6081294762041617	1.8625326942406732	0.0	0.04661741634547585	0.141	18/40	17.41%	TBL1XR1;EP300;NCOA6;CHD9;MEF2D;NRIP1;XPO1;NFE2L2;MBD4;CLOCK;RORA;CRTC2;NCOA2;SIRT1;CRTC3;NR1D1;APOA1;HMOX1
C1	REACTOME	prerank	Post-chaperonin Tubulin Folding Pathway R-HSA-389977	-0.7152555064352282	-1.8602121685973394	0.0	0.019415055693598776	0.163	11/21	13.85%	TUBB6;TUBB3;TUBB4B;TUBB2A;TUBA1B;TBCD;TUBA1C;TBCC;TBCA;TBCB;TUBB
C1	REACTOME	prerank	Attenuation Phase R-HSA-3371568	-0.6863672818590305	-1.8523168735757958	0.0	0.020390786697687326	0.182	9/23	6.40%	HSP90AA1;HSP90AB1;HSPA1B;FKBP4;UBB;HSPA1A;DNAJB6;HSPA2;SERPINH1
C1	REACTOME	prerank	Synthesis Of PIPs At Early Endosome Membrane R-HSA-1660516	0.7473631283238931	1.8368539845914567	0.0	0.05805550406735548	0.211	12/16	21.64%	MTMR4;PIK3C2A;INPP4B;PIKFYVE;INPP5F;MTMR12;MTMR2;FIG4;PI4K2A;MTMR10;PI4K2B;PIK3C3
C1	REACTOME	prerank	Sema3A PAK Dependent Axon Repulsion R-HSA-399954	-0.7482268411965911	-1.8340129543214794	0.0019880715705765406	0.025369006106302397	0.233	9/16	10.04%	HSP90AA1;HSP90AB1;PKN1;PLXNA3;NRP1;PLXNA1;FYN;VPS72;PLXNA2
C1	REACTOME	prerank	Circadian Clock R-HSA-400253	0.5429758536106652	1.829611669516451	0.0	0.05286511131961178	0.227	27/68	12.05%	HIF1A;TBL1XR1;EP300;RPS27A;NCOA6;CHD9;CUL1;NAMPT;MEF2D;SKP1;PPP1CB;BHLHE41;NRIP1;MBD4;CLOCK;RORA;CRTC2;SERPINE1;FBXL3;PER2;CREM;NCOA2;BTRC;BMAL2;NR3C1;SIRT1;SREBF1
C1	REACTOME	prerank	Metal Ion SLC Transporters R-HSA-425410	0.6935435617970533	1.827028376751902	0.0021691973969631237	0.04654876035674907	0.233	12/21	14.60%	SLC30A6;SLC39A10;SLC11A2;SLC41A2;SLC30A1;SLC30A5;SLC39A8;SLC39A6;SLC30A7;SLC41A1;SLC39A14;SLC39A2
C1	REACTOME	prerank	rRNA Modification In Nucleus And Cytosol R-HSA-6790901	-0.569854389657727	-1.8257412788494465	0.0	0.02547255307000159	0.244	30/60	14.32%	NOP14;DKC1;DDX49;BMS1;DHX37;NOP2;PDCD11;RRP7A;UTP18;UTP14A;MPHOSPH10;UTP3;FBL;NOP58;WDR43;IMP4;NOP56;WDR46;RPS9;NOL6;TSR3;NAT10;RRP9;NHP2;PWP2;TBL3;RRP36;UTP25;EMG1;BUD23
C1	REACTOME	prerank	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	-0.5671295127631851	-1.8207000467785661	0.0	0.026016174629422354	0.259	18/59	7.98%	COL7A1;COL6A2;COL5A1;P4HB;COL1A1;COL5A2;COL1A2;PPIB;COL6A3;COLGALT1;COL6A1;P3H3;COL16A1;COL13A1;SERPINH1;PLOD1;P4HA2;PLOD3
C1	REACTOME	prerank	RAB Geranylgeranylation R-HSA-8873719	0.5644811501890585	1.8203681262381413	0.0021551724137931034	0.045175640582213704	0.247	23/56	15.81%	PTP4A2;RAB27B;RAB32;RAB2A;RAB31;RAB22A;CHML;RAB10;RAB1B;RAB5B;RAB12;RAB3B;RAB27A;RAB3D;RAB14;RAB40B;RAB21;RAB1A;RAB33B;RAB23;RAB18;RAB15;RAB11A
C1	REACTOME	prerank	Apoptotic Cleavage Of Cellular Proteins R-HSA-111465	-0.6355251089215873	-1.8127861002506627	0.0	0.027044030519083464	0.274	11/34	5.52%	ACIN1;CLSPN;LMNA;PLEC;DBNL;SPTAN1;GSN;BCAP31;ADD1;LMNB1;MAPT
C1	REACTOME	prerank	RORA Activates Gene Expression R-HSA-1368082	0.7140252231775559	1.8029387926952338	0.0041753653444676405	0.05211752388680919	0.31	8/18	12.05%	TBL1XR1;EP300;NCOA6;CHD9;MBD4;RORA;NCOA2;SREBF1
C1	REACTOME	prerank	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	-0.5667976541800456	-1.792684512939308	0.0	0.03445812847545382	0.346	27/53	12.29%	RRBP1;NPM1;MYH9;TPM3;TPM4;DCTN1;MSN;SQSTM1;LMO7;EEF1G;PRKAR1A;VCL;KLC1;CARS1;STAT5A;EIF2AK3;TPR;STAT3;HIP1;KIF5B;MECP2;PPFIBP1;FRS3;PLCG1;RNASEH2A;GRB2;STRN
C1	REACTOME	prerank	Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276	-0.5590512274713325	-1.7823072972265812	0.0	0.03765839574533825	0.384	22/57	14.89%	HSP90AA1;HSP90AB1;PSME1;PSMD4;PSMD7;PSMC3;PSMA7;PSMD2;UBB;PSMD9;PSMB8;PSMC5;PSMD8;PSMC2;PLK1;PSMC4;PSMD6;UBC;SEM1;PSMB6;PSMD14;PSMD3
C1	REACTOME	prerank	mRNA 3-End Processing R-HSA-72187	-0.5521345868006176	-1.7794310065887768	0.0	0.03665562514951448	0.392	23/57	14.75%	U2AF2;DHX38;SRSF11;PABPN1;CASC3;CSTF2T;ALYREF;SRSF4;SLU7;FIP1L1;CPSF1;U2AF1L4;RBM8A;SARNP;CPSF7;SRSF6;EIF4A3;THOC5;CSTF2;SRSF7;THOC6;ZC3H11A;SYMPK
C1	REACTOME	prerank	RNA Polymerase II Transcription Termination R-HSA-73856	-0.5368269694903466	-1.7768195085046912	0.0	0.03579766459314973	0.398	26/66	15.39%	U2AF2;DHX38;SRSF11;PABPN1;CASC3;CSTF2T;ALYREF;SRSF4;SLU7;FIP1L1;CPSF1;U2AF1L4;RBM8A;SNRPB;SARNP;CPSF7;SRSF6;SNRPF;EIF4A3;THOC5;CSTF2;SRSF7;THOC6;ZC3H11A;SYMPK;SLBP
C1	REACTOME	prerank	Post-translational Protein Phosphorylation R-HSA-8957275	-0.5241588597217077	-1.7745529587320674	0.0	0.035158900856044326	0.403	22/81	7.45%	PRKCSH;LMNB2;APP;GOLM1;P4HB;APLP2;NUCB1;HSP90B1;EVA1A;APOE;PDIA6;LAMC1;LAMB1;KTN1;CALU;FAM20C;CKAP4;CXXC1;RCN1;MEN1;IGFBP4;QSOX1
C1	REACTOME	prerank	Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803	-0.6993471295222086	-1.7686453654700194	0.0	0.0367816823227135	0.435	7/19	4.91%	LMNA;APP;GOLGA2;CAPN2;JUN;YWHAE;LMNB1
C1	REACTOME	prerank	Striated Muscle Contraction R-HSA-390522	-0.6655707580863862	-1.7643825246251743	0.005952380952380952	0.03749262977274963	0.453	7/24	7.57%	TPM3;TPM1;TPM4;TNNT1;TPM2;MYH3;DES
C1	REACTOME	prerank	Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782	-0.6465585148198503	-1.7631451444188257	0.003861003861003861	0.03644853122211609	0.457	7/27	2.85%	HSP90AA1;CALR;HYOU1;COL1A1;HSP90B1;COL1A2;APOE
C1	REACTOME	prerank	HSF1-dependent Transactivation R-HSA-3371571	-0.6063288585098509	-1.7624825988200945	0.002008032128514056	0.03528561916826361	0.46	9/33	6.40%	HSP90AA1;HSP90AB1;HSPA1B;FKBP4;UBB;HSPA1A;DNAJB6;HSPA2;SERPINH1
C1	REACTOME	prerank	Defective Intrinsic Pathway For Apoptosis R-HSA-9734009	-0.67045878515937	-1.7562253232452396	0.0	0.03673999674956568	0.482	7/22	4.91%	LMNA;APP;GOLGA2;CAPN2;JUN;YWHAE;LMNB1
C1	REACTOME	prerank	Zinc Transporters R-HSA-435354	0.6985957640239737	1.755458922313461	0.0020161290322580645	0.08689101933259827	0.482	9/16	14.60%	SLC30A6;SLC39A10;SLC30A1;SLC30A5;SLC39A8;SLC39A6;SLC30A7;SLC39A14;SLC39A2
C1	REACTOME	prerank	Pausing And Recovery Of Tat-mediated HIV Elongation R-HSA-167238	-0.6193020501973814	-1.7526752644861283	0.0019011406844106464	0.03687011528860567	0.495	12/30	7.82%	GTF2F1;SUPT5H;SUPT16H;SSRP1;NELFB;NELFE;CTDP1;POLR2F;ELOB;GTF2F2;CDK9;POLR2E
C1	REACTOME	prerank	Cholesterol Biosynthesis R-HSA-191273	0.6334607730981522	1.7526245062169676	0.00408997955010225	0.08100158379054564	0.493	13/26	12.42%	SC5D;ARV1;DHCR24;IDI1;MSMO1;SQLE;CYP51A1;SH3D19;LBR;GGPS1;DHCR7;SREBF1;HMGCS1
C1	REACTOME	prerank	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	-0.5896040886492312	-1.747990210085262	0.0018450184501845018	0.037741082975878436	0.519	16/36	8.67%	HSP90AA1;HSP90AB1;HSPA1B;DCTN1;DNAJA1;FKBP4;DYNC1I2;STIP1;DYNLL2;HSPA1A;HSPA2;DYNC1LI2;DYNC1LI1;DYNLL1;FKBP5;DCTN3
C1	REACTOME	prerank	Uptake And Actions Of Bacterial Toxins R-HSA-5339562	-0.626969605257195	-1.7424611769771579	0.0073937153419593345	0.03896817400546313	0.547	8/26	5.17%	HSP90AA1;HSP90AB1;EEF2;STX1A;SV2A;FURIN;MAP2K2;TXNRD1
C1	REACTOME	prerank	Smooth Muscle Contraction R-HSA-445355	-0.5977763677577865	-1.740817432019781	0.001893939393939394	0.03831237656870158	0.552	11/39	3.54%	TPM3;TPM1;TPM4;CALD1;MYL6;VCL;MYLK;TLN1;PKN1;TPM2;MYL12A
C1	REACTOME	prerank	AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408	-0.5539590464821811	-1.7404020076417317	0.0	0.03730926535786564	0.553	23/52	14.89%	EIF4G1;HNRNPD;PSME1;PSMD4;PSMD7;PSMC3;PSMA7;PSMD2;UBB;HSPA1A;PSMD9;PSMB8;PSMC5;PSMD8;PSMC2;HSPB1;PSMC4;PSMD6;UBC;SEM1;PSMB6;PSMD14;PSMD3
C1	REACTOME	prerank	Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960	-0.6375716613833315	-1.7338590421457085	0.0038022813688212928	0.03919095686675534	0.575	9/24	7.41%	TUBB6;CCT5;TUBB3;TUBB4B;CCT3;TUBB2A;TUBA1B;CCT7;TUBA1C
C1	REACTOME	prerank	NRAGE Signals Death Thru JNK R-HSA-193648	-0.5528303116460918	-1.7266368054309067	0.0	0.04129696552238421	0.606	14/48	11.39%	AATF;PRPF38B;PREX1;ARHGEF18;ITSN1;ABR;ARHGEF40;ARHGEF1;MCF2L;PLEKHG5;VAV2;ARHGEF2;ARHGEF10L;VAV3
C1	REACTOME	prerank	Sphingolipid Metabolism R-HSA-428157	0.4957919442782742	1.7259491582964879	0.0	0.1034874603408158	0.599	29/78	17.18%	HEXB;VAPA;SAMD8;ORMDL3;PRKD3;SMPD1;UGCG;CTSA;ASAH1;UGT8;GLTP;B3GALNT1;CERS6;SMPD4;DEGS1;ARSB;CERS2;KDSR;CERT1;B4GALNT1;ESYT2;SPTLC3;CPTP;SGPP1;ACER3;SGMS2;SGPL1;ARSJ;SPTLC2
C1	REACTOME	prerank	BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108	0.6201220324440317	1.7258791734773515	0.006072874493927126	0.09552688646844534	0.599	10/27	11.01%	TBL1XR1;NCOA6;CHD9;NAMPT;BHLHE41;MBD4;CLOCK;SERPINE1;NCOA2;BMAL2
C1	REACTOME	prerank	Semaphorin Interactions R-HSA-373755	-0.5299153349369679	-1.7254909251860617	0.0	0.04082708854425342	0.613	17/60	11.19%	HSP90AA1;HSP90AB1;MYH9;MYL6;RHOC;TLN1;PKN1;PLXNA3;NRP1;PLXNA1;MYH10;SEMA4D;FYN;RRAS;VPS72;PLXNA2;ROCK1
C1	REACTOME	prerank	Metabolism Of Steroids R-HSA-8957322	0.4597302773162925	1.7185402426001941	0.0	0.09701091207092395	0.625	37/128	13.44%	SEC24A;SC5D;TBL1XR1;AMACR;ARV1;SCD;NCOA6;STARD4;SAR1B;SEC24D;DHCR24;IDI1;CHD9;MSMO1;SQLE;CYP51A1;INSIG2;INSIG1;SEC24B;LGMN;MBD4;SH3D19;STARD3NL;SUMO2;LBR;SRD5A1;MBTPS2;GGPS1;OSBPL9;DHCR7;SRD5A3;NCOA2;SEC23A;SREBF1;HMGCS1;NFYB;SEC24C
C1	REACTOME	prerank	Signaling By BMP R-HSA-201451	0.6246003061021467	1.7172038470943471	0.003913894324853229	0.09201733315753031	0.633	13/25	19.19%	SMAD1;SMAD5;BMPR2;UBE2D3;ZFYVE16;SMAD4;SMURF2;SMAD9;UBE2D1;SMURF1;CHRDL1;GDF2;FSTL1
C1	REACTOME	prerank	mRNA Splicing - Minor Pathway R-HSA-72165	-0.548774450310203	-1.7113331421143652	0.0038910505836575876	0.047430261983325	0.67	20/49	13.51%	GTF2F1;DDX23;SF3B2;PRPF6;YBX1;SNRNP200;DDX42;POLR2F;SNRPB;GTF2F2;SNRNP35;SRSF6;SNRPF;POLR2E;EFTUD2;SNRNP25;ZRSR2;SRSF7;POLR2J;ZMAT5
C1	REACTOME	prerank	P75 NTR Receptor-Mediated Signaling R-HSA-193704	-0.4947072137963684	-1.7098873395687355	0.00196078431372549	0.04690397598914817	0.675	23/83	11.41%	AATF;ARHGDIA;SQSTM1;PRPF38B;PREX1;BEX3;UBB;IRAK1;ARHGEF18;YWHAE;ITSN1;ABR;ARHGEF40;NFKBIA;ARHGEF1;MCF2L;PLEKHG5;VAV2;ARHGEF2;ARHGEF10L;PSEN2;VAV3;UBC
C1	REACTOME	prerank	Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426	-0.49281335102805607	-1.7027613306223908	0.0	0.05000228378632105	0.7	22/90	7.45%	PRKCSH;LMNB2;APP;GOLM1;P4HB;APLP2;NUCB1;HSP90B1;EVA1A;APOE;PDIA6;LAMC1;LAMB1;KTN1;CALU;FAM20C;CKAP4;CXXC1;RCN1;MEN1;IGFBP4;QSOX1
C1	REACTOME	prerank	AURKA Activation By TPX2 R-HSA-8854518	-0.5065456350488521	-1.6994228746440216	0.0036231884057971015	0.050738012212604794	0.713	26/71	12.32%	HSP90AA1;DCTN1;CSNK1E;CEP250;TUBB4B;CEP131;PCNT;CEP164;YWHAE;DYNC1I2;ODF2;CEP72;TPX2;SDCCAG8;SSNA1;PLK1;TUBG1;CDK5RAP2;PPP2R1A;YWHAG;DYNLL1;DCTN3;CNTRL;NINL;PRKAR2B;CETN2
C1	REACTOME	prerank	Chaperone Mediated Autophagy R-HSA-9613829	-0.6866316219249234	-1.699207187390502	0.0163265306122449	0.04957310887098887	0.714	5/17	1.76%	HSP90AA1;HSP90AB1;PLIN3;PCNT;UBB
C1	REACTOME	prerank	Hedgehog Ligand Biogenesis R-HSA-5358346	-0.5233649213584566	-1.6855408404740009	0.0036496350364963502	0.056647765750558764	0.783	24/61	14.89%	OS9;PSME1;PSMD4;P4HB;PSMD7;PSMC3;PSMA7;PSMD2;UBB;PSMD9;PSMB8;PSMC5;PSMD8;PSMC2;DISP2;PSMC4;PSMD6;UBC;SEM1;SEL1L;PSMB6;VCP;PSMD14;PSMD3
C1	REACTOME	prerank	Loss Of Nlp From Mitotic Centrosomes R-HSA-380259	-0.5111984779595433	-1.6840679916882026	0.003738317757009346	0.05616190078732444	0.787	25/68	12.32%	HSP90AA1;DCTN1;CSNK1E;CEP250;TUBB4B;CEP131;PCNT;CEP164;YWHAE;DYNC1I2;ODF2;CEP72;SDCCAG8;SSNA1;PLK1;TUBG1;CDK5RAP2;PPP2R1A;YWHAG;DYNLL1;DCTN3;CNTRL;NINL;PRKAR2B;CETN2
C1	REACTOME	prerank	Formation Of RNA Pol II Elongation Complex R-HSA-112382	-0.5174499185449638	-1.665685273786896	0.0038095238095238095	0.06805202777067923	0.84	17/56	5.26%	GTF2F1;SUPT5H;SUPT16H;SSRP1;IWS1;LEO1;PAF1;NELFB;NELFE;CTDP1;RTF1;POLR2F;ELOB;SUPT6H;GTF2F2;ERCC2;CDK9
C1	REACTOME	prerank	Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978	-0.549277677756357	-1.6604156714493141	0.003795066413662239	0.07048253551797372	0.855	18/44	14.89%	PSME1;PSMD4;PSMD7;PSMC3;PSMA7;PSMD2;PSMD9;PSMB8;PSMC5;PSMD8;PSMC2;PSMC4;PSMD6;SEM1;PSMB6;MRC2;PSMD14;PSMD3
C1	REACTOME	prerank	RHOBTB2 GTPase Cycle R-HSA-9013418	-0.6185993249736568	-1.657280941430194	0.009671179883945842	0.0712173005886675	0.86	6/23	1.63%	HSP90AA1;HSP90AB1;CDC37;ACTN1;ACTG1;DBN1
C1	REACTOME	prerank	Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320	-0.48963087719615084	-1.656983051021824	0.0018281535648994515	0.0698266698684561	0.861	31/79	13.85%	HSP90AA1;DCTN1;NUMA1;CSNK1E;CEP250;TUBB4B;CEP131;PCNT;CEP164;YWHAE;DYNC1I2;ODF2;CEP72;SDCCAG8;SSNA1;TUBGCP2;PLK1;TUBG1;CDK5RAP2;TUBGCP6;PPP2R1A;YWHAG;DYNLL1;DCTN3;CNTRL;MZT2B;NINL;PRKAR2B;CETN2;MZT2A;TUBB
C1	REACTOME	prerank	Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	-0.49957505756929776	-1.6555425556602748	0.0019157088122605363	0.06935443440958745	0.864	20/65	11.41%	AATF;SQSTM1;PRPF38B;PREX1;BEX3;UBB;ARHGEF18;YWHAE;ITSN1;ABR;ARHGEF40;ARHGEF1;MCF2L;PLEKHG5;VAV2;ARHGEF2;ARHGEF10L;PSEN2;VAV3;UBC
C1	REACTOME	prerank	Centrosome Maturation R-HSA-380287	-0.4887257593327581	-1.654175091004304	0.0018214936247723133	0.06913917055331563	0.868	31/80	13.85%	HSP90AA1;DCTN1;CDK11B;CSNK1E;CEP250;TUBB4B;CEP131;PCNT;CEP164;YWHAE;DYNC1I2;ODF2;CEP72;SDCCAG8;SSNA1;TUBGCP2;PLK1;TUBG1;CDK5RAP2;TUBGCP6;PPP2R1A;YWHAG;DYNLL1;DCTN3;CNTRL;MZT2B;NINL;PRKAR2B;CETN2;MZT2A;TUBB
C1	REACTOME	prerank	Iron Uptake And Transport R-HSA-917937	0.5062775644489917	1.6497934803638605	0.0	0.1827450779934762	0.875	24/53	20.93%	FTL;FBXL5;RPS27A;GLRX3;IREB2;SLC11A2;ATP6V0C;CUL1;ATP6V1C1;ATP6V1A;SKP1;ABCG2;CAND1;ATP6V0E1;CYBRD1;STEAP2;ATP6V0A1;FTH1;ATP6V1D;HMOX1;TFRC;ATP6V0D2;HFE;UBA52
